Frame,Time (ns),Radius of Gyration 1 (2662 atoms)
935,93.4019,18.843501365078726
936,93.5019,18.81231612430662
937,93.6019,18.79379421307367
938,93.7019,18.898985830306195
939,93.8019,19.08221538746922
940,93.9019,19.192749064079752
941,94.0019,19.16931335664272
942,94.1019,19.18034393174772
943,94.2019,19.148147802382333
944,94.3019,18.896266527683608
945,94.4019,19.070333489334068
946,94.5019,19.066661675222875
947,94.6019,18.902621194620735
948,94.7019,19.00049817848975
949,94.8019,19.13951161423566
950,94.9019,19.088015284151272
951,95.0019,18.862871605041068
952,95.1019,18.773395623262846
953,95.2019,18.996310931363247
954,95.3019,18.836613414985376
955,95.4019,18.86550576386466
956,95.5019,19.068606522071835
957,95.6019,18.748362544816167
958,95.7019,18.924438384724283
959,95.8019,18.964277060757556
960,95.9019,18.85801484929917
961,96.0019,19.104543449411548
962,96.1019,18.813547219028617
963,96.2019,19.153493691246386
964,96.3019,19.114855801605742
965,96.4019,18.8468753048414
966,96.5019,19.196315901220007
967,96.6019,19.008263736008278
968,96.7019,19.144761991938026
969,96.8019,19.160665096252867
970,96.9019,19.226660798130332
971,97.0019,19.447214387108854
972,97.1019,19.50471840721563
973,97.2019,19.256729759425774
974,97.3019,19.512459410068622
975,97.4019,19.220475080843983
976,97.5019,19.281372373717446
977,97.602,19.211746339734887
978,97.702,19.300439446231888
979,97.802,19.325450690133724
980,97.902,19.125091424914235
981,98.002,19.620928268199428
982,98.102,19.358554656296267
983,98.202,19.162043422395456
984,98.302,19.361717433579184
985,98.402,18.998620172123456
986,98.502,19.01790901673312
987,98.602,19.037648689027854
988,98.702,19.481813777663284
989,98.802,19.243613358574493
990,98.902,19.31407782045905
991,99.002,19.322801578782972
992,99.102,19.206236910481465
993,99.202,19.292548785526705
994,99.302,19.0509544388672
995,99.402,19.323903349644354
996,99.502,19.13632304780905
997,99.602,19.23153950196786
998,99.702,19.332551849706956
999,99.802,19.34313507175054
1000,99.902,18.94092762692897
1001,100.002,19.354520452436788
1002,100.102,19.552621794512493
1003,100.202,19.35249842056496
1004,100.302,19.599946913047635
1005,100.402,19.492021943067797
1006,100.502,19.338477040234224
1007,100.602,19.152000147168543
1008,100.702,19.087775472890968
1009,100.802,19.168274466708475
1010,100.902,19.261454460996294
1011,101.002,19.31424777221598
1012,101.102,19.29003195571029
1013,101.202,19.45576561976143
1014,101.302,19.28592810607905
1015,101.402,19.34293542006054
1016,101.502,19.533710674867905
1017,101.602,19.749668478536847
1018,101.702,19.705096065517655
1019,101.802,20.001896722675102
1020,101.902,19.635944794739395
1021,102.002,20.074147393398118
1022,102.102,19.514306902020298
1023,102.202,19.39757529173107
1024,102.302,19.18667069393119
1025,102.402,19.534095488405153
1026,102.502,19.586614362535094
1027,102.6021,19.42922284053078
1028,102.7021,19.781948007702614
1029,102.8021,19.80267371029755
1030,102.9021,19.91506984242201
1031,103.0021,19.893989328308795
1032,103.1021,19.51617959828258
1033,103.2021,19.82841251550463
1034,103.3021,19.91759346684966
1035,103.4021,19.531822242341356
1036,103.5021,19.727530423606673
1037,103.6021,19.730270025175148
1038,103.7021,19.727912709652248
1039,103.8021,19.578225154189095
1040,103.9021,19.806601975656964
1041,104.0021,19.597858800678026
1042,104.1021,19.827692787607646
1043,104.2021,19.67938741516155
1044,104.3021,19.971460472887863
1045,104.4021,19.712376428023962
1046,104.5021,19.608702931674724
1047,104.6021,19.688756321767837
1048,104.7021,19.674243541602614
1049,104.8021,19.951219410693675
1050,104.9021,19.441149729727496
1051,105.0021,19.42928285306928
1052,105.1021,19.78521191886576
1053,105.2021,19.403589973171563
1054,105.3021,19.767081891867527
1055,105.4021,19.396178518607254
1056,105.5021,19.559787948515144
1057,105.6021,19.75033341062514
1058,105.7021,19.552511667436622
1059,105.8021,19.397773512295412
1060,105.9021,19.345991536832155
1061,106.0021,19.47030228132571
1062,106.1021,19.616753065172126
1063,106.2021,20.268187501075793
1064,106.3021,19.569672604862184
1065,106.4021,19.872446857563045
1066,106.5021,19.729799054071908
1067,106.6021,19.24755415496134
1068,106.7021,19.164849826098163
1069,106.8021,19.14175829582554
1070,106.9021,19.451786105690825
1071,107.0021,19.45859881148385
1072,107.1021,18.83396145982959
1073,107.2021,19.36455539705834
1074,107.3021,19.08887777021211
1075,107.4021,19.109805121168996
1076,107.5022,19.465979530999967
1077,107.6022,19.42372658995399
1078,107.7022,19.501323408231887
1079,107.8022,19.33110258696627
1080,107.9022,19.376023834386768
1081,108.0022,19.557499818379373
1082,108.1022,19.249009592467875
1083,108.2022,19.521628468948215
1084,108.3022,19.558341732486692
1085,108.4022,19.695485247677443
1086,108.5022,19.2768289079955
1087,108.6022,19.61046096319795
1088,108.7022,19.587475543263277
1089,108.8022,19.68152154460759
1090,108.9022,19.7345976895331
1091,109.0022,20.065623247521017
1092,109.1022,20.23183337777562
1093,109.2022,20.16498486304548
1094,109.3022,20.003959327140965
1095,109.4022,20.696559531516446
1096,109.5022,20.97947524658861
1097,109.6022,20.90877109967411
1098,109.7022,20.927619272670473
1099,109.8022,20.897850732282134
1100,109.9022,20.301065307568777
1101,110.0022,20.40764763084365
1102,110.1022,19.848130254393556
1103,110.2022,19.587521385482624
1104,110.3022,20.12894210898066
1105,110.4022,20.05420824980951
1106,110.5022,20.081516770217608
1107,110.6022,20.452774069674742
1108,110.7022,20.403875048472017
1109,110.8022,20.271367097659635
1110,110.9022,20.114177685755838
1111,111.0022,19.912673102414175
1112,111.1022,20.47687227777752
1113,111.2022,20.497397436201233
1114,111.3022,20.483059258493242
1115,111.4022,20.498721100357177
1116,111.5022,20.686469928060568
1117,111.6022,20.685560079394424
1118,111.7022,20.406954129099766
1119,111.8022,20.470856606327306
1120,111.9022,20.717400478080865
1121,112.0022,19.996341013765136
1122,112.1022,19.92648813909411
1123,112.2022,19.846624779323754
1124,112.3022,19.752118772362806
1125,112.4022,20.085455340141877
1126,112.5023,20.057747750824962
1127,112.6023,19.533230613739367
1128,112.7023,19.454960312046886
1129,112.8023,19.36862787535417
1130,112.9023,19.136259141852843
1131,113.0023,19.388952229813
1132,113.1023,18.97550083177821
1133,113.2023,19.261735769660795
1134,113.3023,19.107325094699434
1135,113.4023,19.381043898329768
1136,113.5023,18.979741268344384
1137,113.6023,19.01901329515198
1138,113.7023,19.33680924759845
1139,113.8023,19.111338600439815
1140,113.9023,19.048235842384837
1141,114.0023,19.348440845845552
1142,114.1023,18.979249112160666
1143,114.2023,19.291606426042293
1144,114.3023,19.059760432562395
1145,114.4023,19.08062825951476
1146,114.5023,19.18616417220845
1147,114.6023,19.115949285415653
1148,114.7023,19.389842649302068
1149,114.8023,19.148808797967927
1150,114.9023,19.352913305446055
1151,115.0023,19.52785262802559
1152,115.1023,19.04533558253932
1153,115.2023,19.323888560256105
1154,115.3023,19.38775874638529
1155,115.4023,19.158113003069076
1156,115.5023,18.97399741955365
1157,115.6023,19.18560457147857
1158,115.7023,19.28707628566177
1159,115.8023,19.42663868341375
1160,115.9023,19.433474783712594
1161,116.0023,19.38039516171409
1162,116.1023,19.43804560493752
1163,116.2023,19.25583109468158
1164,116.3023,19.165796358323487
1165,116.4023,19.042095603575685
1166,116.5023,19.0452025879728
1167,116.6023,19.19007147705842
1168,116.7023,19.289394488328295
1169,116.8023,19.126712880383863
1170,116.9023,19.15973462035053
1171,117.0023,19.438153712725843
1172,117.1023,19.138361859139707
1173,117.2023,19.174902951006604
1174,117.3023,19.063550387312965
1175,117.4023,18.91365913454238
1176,117.5024,18.73085439890819
1177,117.6024,18.662276654738676
1178,117.7024,18.630097089550407
1179,117.8024,18.71340162923003
1180,117.9024,18.782395815662284
1181,118.0024,18.65608048245701
1182,118.1024,18.561822671208667
1183,118.2024,18.371057550795605
1184,118.3024,18.527550012028424
1185,118.4024,18.6093731089219
1186,118.5024,18.5933733136856
1187,118.6024,18.255368144986406
1188,118.7024,18.312307426415003
1189,118.8024,18.6613946043607
1190,118.9024,18.801493860325873
1191,119.0024,18.457896072168772
1192,119.1024,18.231819694877426
1193,119.2024,18.398758673125858
1194,119.3024,18.488277546853986
1195,119.4024,18.400907384839215
1196,119.5024,18.38104502948858
1197,119.6024,18.378146780861666
1198,119.7024,18.569778127846277
1199,119.8024,18.633065390526106
1200,119.9024,18.228516802796328
1201,120.0024,18.600406598289595
1202,120.1024,18.837425701083653
1203,120.2024,18.51916808148939
1204,120.3024,18.639587411118335
1205,120.4024,18.732668349810073
1206,120.5024,18.86679601998458
1207,120.6024,19.05434820905786
1208,120.7024,19.151984798628554
1209,120.8024,18.570362513369684
1210,120.9024,18.77896636743089
1211,121.0024,18.78006317878226
1212,121.1024,18.96032448509695
1213,121.2024,18.807029284480237
1214,121.3024,18.89921506812157
1215,121.4024,18.701446304789147
1216,121.5024,18.967014010942986
1217,121.6024,18.67235760806208
1218,121.7024,18.75467764795875
1219,121.8024,18.902062631975035
1220,121.9024,18.789039075600314
1221,122.0024,18.56411685024859
1222,122.1024,18.775177752674967
1223,122.2024,18.812219584784728
1224,122.3024,18.61927315436015
1225,122.4024,18.363266523173845
1226,122.5024,18.5489392819588
1227,122.6025,18.66397712108792
1228,122.7025,18.49782170084129
1229,122.8025,19.01659080175695
1230,122.9025,19.413939715775268
1231,123.0025,18.94324432219107
1232,123.1025,18.93446870908613
1233,123.2025,18.629611386940446
1234,123.3025,18.843510557549905
1235,123.4025,18.471487942353267
1236,123.5025,18.518092406082317
1237,123.6025,18.650798724606364
1238,123.7025,18.74319756189043
1239,123.8025,18.781121416979467
1240,123.9025,18.728389145440577
1241,124.0025,18.90491456997034
1242,124.1025,18.76828826183295
1243,124.2025,19.162196518760013
1244,124.3025,19.302101092911602
1245,124.4025,19.109228419012464
1246,124.5025,19.193697182963984
1247,124.6025,19.18833943642425
1248,124.7025,19.2983297229383
1249,124.8025,18.978308062057735
1250,124.9025,19.139529141590884
1251,125.0025,19.412828419062155
1252,125.1025,19.09178706621787
1253,125.2025,19.36708398722045
1254,125.3025,19.356269179494
1255,125.4025,19.1301818117795
1256,125.5025,19.14983422955698
1257,125.6025,19.102102933578408
1258,125.7025,19.009945197717098
1259,125.8025,18.975911061055655
1260,125.9025,19.161209237863208
1261,126.0025,19.071510741471737
1262,126.1025,19.199789451350565
1263,126.2025,19.124313690175594
1264,126.3025,19.184881279454157
1265,126.4025,19.117013781704987
1266,126.5025,19.144287401712468
1267,126.6025,19.031787096477245
1268,126.7025,18.949042039552488
1269,126.8025,19.11919842497069
1270,126.9025,18.862457012892374
1271,127.0025,18.888431852287187
1272,127.1025,18.757675682304942
1273,127.2025,18.711455320234503
1274,127.3025,18.657725700150092
1275,127.4025,18.668925112562356
1276,127.5025,18.52765707681109
1277,127.6026,18.8116478783591
1278,127.7026,18.559511256525735
1279,127.8026,18.538554662242113
1280,127.9026,18.556620897526212
1281,128.0026,18.77942603922437
1282,128.1026,18.79071557608406
1283,128.2026,18.653532174929186
1284,128.3026,18.670980355864362
1285,128.4026,18.755075124899953
1286,128.5026,18.822752362034787
1287,128.6026,18.745126363792462
1288,128.7026,18.653080921066802
1289,128.8026,18.7244278858946
1290,128.9026,18.812977704167974
1291,129.0026,18.926240864595542
1292,129.1026,18.92689773986148
1293,129.2026,18.90140194428544
1294,129.3026,18.687649875616856
1295,129.4026,18.719332995095687
1296,129.5026,18.780222982945876
1297,129.6026,18.687470078271232
1298,129.7026,18.683754342674806
1299,129.8026,18.696336503478342
1300,129.9026,18.83944941743007
1301,130.0026,18.759391867633454
1302,130.1026,18.95589933198206
1303,130.2026,19.045530732836433
1304,130.3026,19.087183276838427
1305,130.4026,19.132466492648945
1306,130.5026,18.732109925398753
1307,130.6026,18.97859344566659
1308,130.7026,18.976741795022093
1309,130.8026,19.10054230673407
1310,130.9026,18.810485817638593
1311,131.0026,18.684964992511407
1312,131.1026,18.927779577771233
1313,131.2026,18.765429396071653
1314,131.3026,18.896773387680383
1315,131.4026,18.994126643669922
1316,131.5026,18.85657568847619
1317,131.6026,18.863846880056656
1318,131.7026,19.077094174154244
1319,131.8026,18.90451911404034
1320,131.9026,19.099312153661103
1321,132.0026,18.96010016121645
1322,132.1026,18.787543821042817
1323,132.2026,19.034233723778218
1324,132.3026,18.8191084530532
1325,132.4026,18.901748658768888
1326,132.5026,19.194957879479393
1327,132.6027,19.097831400825434
1328,132.7027,19.06035002122084
1329,132.8027,19.17269733505189
1330,132.9027,19.391240351036785
1331,133.0027,18.981470599534898
1332,133.1027,19.205158925512574
1333,133.2027,19.309766855361044
1334,133.3027,19.18291120902162
1335,133.4027,19.42441705837061
1336,133.5027,19.316904879430265
1337,133.6027,19.78524476612877
1338,133.7027,19.550678927213333
1339,133.8027,19.333898819532987
1340,133.9027,19.25461584272828
1341,134.0027,19.15568336627131
1342,134.1027,19.11768207344726
1343,134.2027,18.90611564812012
1344,134.3027,19.257396789202684
1345,134.4027,19.238407963899924
1346,134.5027,19.283596069123345
1347,134.6027,19.57028615825992
1348,134.7027,19.341621807344545
1349,134.8027,19.156696490889207
1350,134.9027,19.598974318911427
1351,135.0027,19.484906366819928
1352,135.1027,19.682126925640553
1353,135.2027,19.193406323900806
1354,135.3027,19.17641391080163
1355,135.4027,19.516020992814518
1356,135.5027,19.667955832123027
1357,135.6027,19.115842163225217
1358,135.7027,19.167213724174548
1359,135.8027,19.076075713830473
1360,135.9027,19.206484117629984
1361,136.0027,19.215481322257354
1362,136.1027,19.158511215816613
1363,136.2027,19.044423891233848
1364,136.3027,19.238348793553094
1365,136.4027,19.162076116464185
1366,136.5027,18.99710997275673
1367,136.6027,19.049087388954657
1368,136.7027,19.210336100918678
1369,136.8027,19.31825211587557
1370,136.9027,18.99860750026441
1371,137.0027,18.874834587639032
1372,137.1027,19.081494226511317
1373,137.2027,18.831990077943534
1374,137.3027,18.875162382092405
1375,137.4027,18.902591269687985
1376,137.5027,19.05866195717638
1377,137.6028,18.86883315559802
1378,137.7028,19.191773267156304
1379,137.8028,19.117046533345963
1380,137.9028,19.141741315017768
1381,138.0028,19.13075691443345
1382,138.1028,19.460813229016182
1383,138.2028,19.080525460506983
1384,138.3028,19.124542930137263
1385,138.4028,19.164219271997688
1386,138.5028,19.109337863006115
1387,138.6028,19.438177352868706
1388,138.7028,19.516707089420446
1389,138.8028,19.200154728672793
1390,138.9028,19.093897354343515
1391,139.0028,19.252807640086395
1392,139.1028,19.56799726752616
1393,139.2028,19.573326183159676
1394,139.3028,19.56935724539867
1395,139.4028,19.347462349849117
1396,139.5028,19.55149526487492
1397,139.6028,19.468296342761946
1398,139.7028,19.44562889077307
1399,139.8028,19.7652025224476
1400,139.9028,19.697258204945044
1401,140.0028,20.02000148368176
1402,140.1028,19.64038577632475
1403,140.2028,19.813948148206304
1404,140.3028,19.622178676520836
1405,140.4028,19.7643598780602
1406,140.5028,19.20125696311184
1407,140.6028,19.631450328234234
1408,140.7028,19.189146343687902
1409,140.8028,19.343005267941578
1410,140.9028,19.771081375894767
1411,141.0028,19.500519537364923
1412,141.1028,19.61039207727502
1413,141.2028,19.498368297948097
1414,141.3028,19.72519650143569
1415,141.4028,19.751076821647302
1416,141.5028,19.307887398836808
1417,141.6028,19.40005212086786
1418,141.7028,19.173488702452243
1419,141.8028,19.238586726220174
1420,141.9028,19.272313668174224
1421,142.0028,19.246801752956834
1422,142.1028,19.16315348009305
1423,142.2028,19.299000618511737
1424,142.3028,19.291941212790622
1425,142.4028,19.103878018875463
1426,142.5028,19.122465877193164
1427,142.6029,19.026067837819916
1428,142.7029,19.440507952988693
1429,142.8029,19.09992223238346
1430,142.9029,19.237152636720097
1431,143.0029,19.347636680494386
1432,143.1029,19.105558300582903
1433,143.2029,19.227433654651687
1434,143.3029,19.430739807469834
1435,143.4029,19.32472574441172
1436,143.5029,19.500482720285337
1437,143.6029,19.016008687134097
1438,143.7029,19.168197872029154
1439,143.8029,19.1561724652411
1440,143.9029,19.251893988052252
1441,144.0029,19.115474184723105
1442,144.1029,19.16025344940864
1443,144.2029,19.26560586597869
1444,144.3029,19.15109180291855
1445,144.4029,19.151558751095127
1446,144.5029,19.319906150496248
1447,144.6029,19.328300134904083
1448,144.7029,18.96546978045538
1449,144.8029,19.21068395642439
1450,144.9029,19.272146976235675
1451,145.0029,19.300301250968154
1452,145.1029,18.941827432432277
1453,145.2029,19.145450753067195
1454,145.3029,19.09348537253525
1455,145.4029,19.086405213289396
1456,145.5029,19.17507237870534
1457,145.6029,18.93546755028953
1458,145.7029,18.697280809080926
1459,145.8029,19.10986806773658
1460,145.9029,18.976651697941467
1461,146.0029,19.07458402945563
1462,146.1029,19.034931078773468
1463,146.2029,18.88288785133753
1464,146.3029,19.006318274528837
1465,146.4029,19.15138498804982
1466,146.5029,19.141583194624825
1467,146.6029,18.984146632345766
1468,146.7029,19.012678371039772
1469,146.8029,19.170975032558616
1470,146.9029,19.187507084775593
1471,147.0029,19.17747234632866
1472,147.1029,18.895525078785695
1473,147.2029,19.263279914616472
1474,147.3029,18.914265802117175
1475,147.4029,18.81940708413154
1476,147.5029,19.077257580532642
1477,147.603,18.835543823973676
1478,147.703,18.93872342583127
1479,147.803,19.1301369619971
1480,147.903,18.92855804052045
1481,148.003,18.96956456251515
1482,148.103,19.075634404564603
1483,148.203,19.04391230003614
1484,148.303,19.14330528738499
1485,148.403,18.997182757628657
1486,148.503,19.08055725217237
1487,148.603,19.00027252585266
1488,148.703,18.829601325125118
1489,148.803,18.990398072600414
1490,148.903,18.9372939479973
1491,149.003,18.94620100168661
1492,149.103,19.144804519525426
1493,149.203,18.912078212630643
1494,149.303,19.001348180256137
1495,149.403,19.06358142096519
1496,149.503,18.888467895808684
1497,149.603,19.220475434353485
1498,149.703,19.11722290409353
1499,149.803,19.128790170550726
1500,149.903,19.053623791272642
1501,150.003,18.881532422813056
1502,150.103,19.177676792507274
1503,150.203,19.173006919342175
1504,150.303,19.122678167243745
1505,150.403,19.140253965146524
1506,150.503,18.972458996614197
1507,150.603,19.016305497960683
1508,150.703,18.907552929557834
1509,150.803,18.930639139671403
1510,150.903,18.79797742358663
1511,151.003,19.068377312541497
1512,151.103,19.01352027994325
1513,151.203,18.97349408619192
1514,151.303,19.2481112386359
1515,151.403,19.126284035720538
1516,151.503,18.902484972717737
1517,151.603,19.003873082898128
1518,151.703,19.188919950038386
1519,151.803,19.07878591532497
1520,151.903,18.906152856476318
1521,152.003,19.052042388823313
1522,152.103,18.930011752289527
1523,152.203,19.023247149461408
1524,152.303,19.034816142187353
1525,152.403,18.935590533026655
1526,152.5031,19.113504655011187
1527,152.6031,19.03127173256513
1528,152.7031,19.051546792896797
1529,152.8031,19.057767067191048
1530,152.9031,19.091561145852673
1531,153.0031,19.132644545049295
1532,153.1031,18.66987349837351
1533,153.2031,19.050813777120315
1534,153.3031,18.84539777109725
1535,153.4031,18.797464396352456
1536,153.5031,18.931681342691604
1537,153.6031,18.876990580657857
1538,153.7031,19.10930246524296
1539,153.8031,19.070589733368784
1540,153.9031,18.903093782885716
1541,154.0031,19.09093687043067
1542,154.1031,19.169006964700184
1543,154.2031,18.707838286189848
1544,154.3031,19.058553349506813
1545,154.4031,18.833568429911715
1546,154.5031,18.906309218247472
1547,154.6031,18.938096525898004
1548,154.7031,18.93880952838858
1549,154.8031,18.970496455006533
1550,154.9031,19.228370268759992
1551,155.0031,18.80603356892022
1552,155.1031,18.81561084251492
1553,155.2031,18.93924591020945
1554,155.3031,18.95112694831674
1555,155.4031,18.526472643211235
1556,155.5031,18.857642468638023
1557,155.6031,18.936295450208004
1558,155.7031,18.833434010074264
1559,155.8031,18.98163888246116
1560,155.9031,18.960745563119307
1561,156.0031,18.853541543970866
1562,156.1031,18.937392145640864
1563,156.2031,18.88615430103271
1564,156.3031,18.882718312110566
1565,156.4031,18.73269447148419
1566,156.5031,18.747268892464426
1567,156.6031,18.616690365831882
1568,156.7031,18.502875159219705
1569,156.8031,18.860504206688283
1570,156.9031,18.948121924116624
1571,157.0031,18.809503848744065
1572,157.1031,18.629947049377094
1573,157.2031,18.806980444095327
1574,157.3031,19.00090344110586
1575,157.4031,18.985711158318534
1576,157.5032,19.202314142551796
1577,157.6032,18.998970653089913
1578,157.7032,19.115537853224115
1579,157.8032,19.175528059386384
1580,157.9032,19.225444525361027
1581,158.0032,18.9543693274711
1582,158.1032,19.19805470673793
1583,158.2032,19.172335250555047
1584,158.3032,19.078287567263384
1585,158.4032,19.014577000367503
1586,158.5032,19.04824624432259
1587,158.6032,19.17862874877241
1588,158.7032,19.505086090851197
1589,158.8032,18.913789774974525
1590,158.9032,18.85630029301762
1591,159.0032,18.80916886442148
1592,159.1032,19.255521613342548
1593,159.2032,18.983103778271985
1594,159.3032,19.28038154108988
1595,159.4032,19.12270312105783
1596,159.5032,19.027172248964188
1597,159.6032,18.932292172441063
1598,159.7032,18.924240445888117
1599,159.8032,18.896710023906113
1600,159.9032,18.655711749243533
1601,160.0032,18.889488722502957
1602,160.1032,18.89214405390685
1603,160.2032,18.984716962831097
1604,160.3032,19.16729612022236
1605,160.4032,19.150823392917864
1606,160.5032,18.87546375701218
1607,160.6032,19.254666559284598
1608,160.7032,18.99592694615017
1609,160.8032,18.784322301503362
1610,160.9032,19.200957580894094
1611,161.0032,19.09265664578712
1612,161.1032,19.09684684976221
1613,161.2032,18.96108951913051
1614,161.3032,19.17098860090635
1615,161.4032,19.302097071074726
1616,161.5032,19.0806128953397
1617,161.6032,18.8943790029137
1618,161.7032,18.792301933525316
1619,161.8032,19.13727876956636
1620,161.9032,19.358019692151434
1621,162.0032,19.67503455973322
1622,162.1032,19.89495151357416
1623,162.2032,19.635850289363972
1624,162.3032,19.345626593632748
1625,162.4032,18.842084664292415
1626,162.5033,19.14678461498039
1627,162.6033,19.323519056190257
1628,162.7033,19.64652729932088
1629,162.8033,19.49046119073754
1630,162.9033,19.596960193264888
1631,163.0033,19.66983180465912
1632,163.1033,19.662076918914508
1633,163.2033,19.50287928140633
1634,163.3033,19.333701031259775
1635,163.4033,19.63082554212021
1636,163.5033,19.312859051255412
1637,163.6033,19.846161632706746
1638,163.7033,19.54568200392842
1639,163.8033,19.65581484275989
1640,163.9033,19.09782402873208
1641,164.0033,19.3229325280119
1642,164.1033,19.33195518647672
1643,164.2033,19.223961105810098
1644,164.3033,19.50516696050385
1645,164.4033,19.255607057727
1646,164.5033,19.15198115869453
1647,164.6033,18.834262133620175
1648,164.7033,18.932787873875757
1649,164.8033,19.006451854362084
1650,164.9033,18.837190363453026
1651,165.0033,19.01483614169234
1652,165.1033,19.15642699939007
1653,165.2033,19.28295720719003
1654,165.3033,19.13574963024171
1655,165.4033,18.961989117788132
1656,165.5033,19.1727589178482
1657,165.6033,18.950307719527228
1658,165.7033,18.85089575722447
1659,165.8033,18.859173666651596
1660,165.9033,18.881308682271417
1661,166.0033,18.98899212433925
1662,166.1033,18.846244415086012
1663,166.2033,18.928148816236185
1664,166.3033,18.86530428017158
1665,166.4033,19.09841506638779
1666,166.5033,19.039074902039182
1667,166.6033,18.864952817793064
1668,166.7033,18.786518759530853
1669,166.8033,18.757763481095747
1670,166.9033,18.86532977545473
1671,167.0033,18.711365161099497
1672,167.1033,18.644426454193766
1673,167.2033,18.949981350015218
1674,167.3033,18.77147201093506
1675,167.4033,19.014733744761447
1676,167.5034,19.00978719324452
1677,167.6034,19.331937633765264
1678,167.7034,18.9430657803309
1679,167.8034,19.150760985140106
1680,167.9034,19.009468617603506
1681,168.0034,19.461963258912395
1682,168.1034,19.00286323205599
1683,168.2034,19.19579644089389
1684,168.3034,18.996703521672856
1685,168.4034,19.094230681836354
1686,168.5034,18.951556291565982
1687,168.6034,18.753819628403978
1688,168.7034,18.924741333870507
1689,168.8034,18.772789118730298
1690,168.9034,19.311853676704352
1691,169.0034,18.82666433322122
1692,169.1034,18.93859009156954
1693,169.2034,19.097468197999536
1694,169.3034,19.148875169322913
1695,169.4034,19.428062012206574
1696,169.5034,19.15454548102264
1697,169.6034,19.08358454574815
1698,169.7034,19.40125535997883
1699,169.8034,19.017505929509248
1700,169.9034,18.868170861370338
1701,170.0034,18.79922226378343
1702,170.1034,19.06838249379945
1703,170.2034,18.870712717085123
1704,170.3034,18.934946503357924
1705,170.4034,18.643318227182917
1706,170.5034,18.84241787968281
1707,170.6034,18.803122510927523
1708,170.7034,18.668943446564327
1709,170.8034,19.049887485354983
1710,170.9034,18.921483445688537
1711,171.0034,18.995408940033865
1712,171.1034,18.93455012954958
1713,171.2034,18.98694755978256
1714,171.3034,19.178077600205537
1715,171.4034,19.153390807530606
1716,171.5034,18.53179097144893
1717,171.6034,18.698229361544392
1718,171.7034,18.833550238906476
1719,171.8034,18.620397440073756
1720,171.9034,18.512557377812513
1721,172.0034,18.442882248799524
1722,172.1034,18.60723338124903
1723,172.2034,18.297048074392276
1724,172.3034,18.48476884626489
1725,172.4034,18.267519407665908
1726,172.5035,18.35883968441669
1727,172.6035,18.665899429403314
1728,172.7035,18.452401884181302
1729,172.8035,18.41113802829429
1730,172.9035,18.464990955227726
1731,173.0035,18.489957933291993
1732,173.1035,18.69267497180285
1733,173.2035,18.90601354574258
1734,173.3035,18.70526319621676
1735,173.4035,18.562185081427348
1736,173.5035,18.563680910400674
1737,173.6035,18.628232422102073
1738,173.7035,18.510787008038598
1739,173.8035,18.808349315471816
1740,173.9035,18.640996713381995
1741,174.0035,18.63710076876849
1742,174.1035,18.70846903228291
1743,174.2035,18.37047448126712
1744,174.3035,18.79987392472414
1745,174.4035,18.4620118203
1746,174.5035,18.484200407162184
1747,174.6035,18.617820619674166
1748,174.7035,18.689794619969952
1749,174.8035,18.61362826079985
1750,174.9035,18.518747648879064
1751,175.0035,18.707471815877835
1752,175.1035,18.75702407283037
1753,175.2035,18.503432259101764
1754,175.3035,18.31165550286611
1755,175.4035,18.82224119812574
1756,175.5035,18.755792788364996
1757,175.6035,18.994421089965435
1758,175.7035,19.026847560291323
1759,175.8035,18.977991335535922
1760,175.9035,18.98754304411812
1761,176.0035,18.680421915271562
1762,176.1035,18.58111534340604
1763,176.2035,18.695063764825814
1764,176.3035,18.99898246349341
1765,176.4035,18.836185114447687
1766,176.5035,18.9156767909538
1767,176.6035,18.908923867505745
1768,176.7035,18.846140310218562
1769,176.8035,18.852565592233724
1770,176.9035,18.6669281453401
1771,177.0035,18.807492522931955
1772,177.1035,18.797194751719267
1773,177.2035,18.76477984522653
1774,177.3035,18.82078497874835
1775,177.4035,18.95786450636696
1776,177.5036,19.105650120448455
1777,177.6036,18.857205247391608
1778,177.7036,19.242049542162274
1779,177.8036,19.18127888722698
1780,177.9036,18.929751522814247
1781,178.0036,19.13751165548696
1782,178.1036,18.998472603016072
1783,178.2036,18.89506150590853
1784,178.3036,18.890296402991897
1785,178.4036,19.443355664099883
1786,178.5036,19.310437045299523
1787,178.6036,19.200137782421237
1788,178.7036,19.338651546261605
1789,178.8036,19.24137539246
1790,178.9036,19.06046630670878
1791,179.0036,19.248385598333588
1792,179.1036,19.40580646343735
1793,179.2036,19.254718321949802
1794,179.3036,19.47617370616964
1795,179.4036,19.569390204746096
1796,179.5036,20.009779067913765
1797,179.6036,19.678322801565972
1798,179.7036,19.536017047481202
1799,179.8036,19.79127391211269
1800,179.9036,19.399619630429783
1801,180.0036,20.046718805575505
1802,180.1036,19.84274321632796
1803,180.2036,19.57217973326182
1804,180.3036,19.486226032919536
1805,180.4036,19.515933254683844
1806,180.5036,19.518507398559453
1807,180.6036,19.381258107929966
1808,180.7036,19.800468863573535
1809,180.8036,19.92522297808993
1810,180.9036,20.041123031749315
1811,181.0036,19.79446086572059
1812,181.1036,19.826500686151128
1813,181.2036,20.000781893277296
1814,181.3036,19.95992444190628
1815,181.4036,19.75088875787653
1816,181.5036,19.377494058011397
1817,181.6036,19.194206159421295
