Frame,Time (ns),Solvent Accessible Surface Area 2 (3098 at...
935,93.4019,9586.311869116225
936,93.5019,9637.550717132774
937,93.6019,9662.343642282489
938,93.7019,9690.852713712133
939,93.8019,9556.164733494534
940,93.9019,9867.709988743698
941,94.0019,9884.43069326825
942,94.1019,9906.792299201285
943,94.2019,9748.901581854225
944,94.3019,9995.930747304572
945,94.4019,9773.834442916448
946,94.5019,10013.154901835225
947,94.6019,9932.059322096438
948,94.7019,9704.088711692106
949,94.8019,9980.50515007852
950,94.9019,9929.286500443472
951,95.0019,9773.196642660372
952,95.1019,10105.150691532206
953,95.2019,10047.54134195483
954,95.3019,9879.619251306336
955,95.4019,9978.270731914918
956,95.5019,9871.018186069596
957,95.6019,9841.705755537354
958,95.7019,10048.97586676432
959,95.8019,9738.918951217673
960,95.9019,9734.246543706697
961,96.0019,9831.09020876981
962,96.1019,9859.325559033538
963,96.2019,10045.668726966767
964,96.3019,9947.18465921759
965,96.4019,9874.896298002901
966,96.5019,10022.295857281764
967,96.6019,9969.679017538674
968,96.7019,9653.956821320218
969,96.8019,9811.142972847352
970,96.9019,9864.824756853963
971,97.0019,10200.64314222467
972,97.1019,10119.153487710959
973,97.2019,10149.047510843433
974,97.3019,9957.623228146269
975,97.4019,9971.157197539418
976,97.5019,10159.323170497177
977,97.602,10013.358450012982
978,97.702,10069.066452786634
979,97.802,9835.864994915366
980,97.902,9906.976478859024
981,98.002,9696.254768522202
982,98.102,9834.487476121494
983,98.202,10205.057554788009
984,98.302,10021.52487616269
985,98.402,9975.20883200206
986,98.502,9711.963333318687
987,98.602,9852.513881150615
988,98.702,9697.441167070805
989,98.802,9986.575142447875
990,98.902,9938.212829685472
991,99.002,10103.825731844092
992,99.102,9927.599421790213
993,99.202,10039.333107349685
994,99.302,10095.487500537318
995,99.402,9779.960119029567
996,99.502,9804.84583963001
997,99.602,9849.200931032878
998,99.702,9905.750621816243
999,99.802,10006.27995728834
1000,99.902,9957.12465902875
1001,100.002,9983.421441045231
1002,100.102,9871.60887343386
1003,100.202,10084.973020267777
1004,100.302,9900.708542917593
1005,100.402,10076.508811029322
1006,100.502,9959.951412068003
1007,100.602,9935.977137113778
1008,100.702,9905.407878463895
1009,100.802,10141.840435561955
1010,100.902,9817.208647160745
1011,101.002,9726.558156760973
1012,101.102,9997.735925380182
1013,101.202,9890.797938464428
1014,101.302,9838.917047508865
1015,101.402,9859.241259589233
1016,101.502,9739.404471503516
1017,101.602,9845.527897478407
1018,101.702,9801.43838056291
1019,101.802,9889.692958123273
1020,101.902,9862.426540326009
1021,102.002,10054.62383650608
1022,102.102,9794.401223632953
1023,102.202,9592.357490689355
1024,102.302,9680.469903973499
1025,102.402,9957.453381074438
1026,102.502,10057.362873995307
1027,102.6021,9941.912222670844
1028,102.7021,10038.114181553501
1029,102.8021,9984.666720140787
1030,102.9021,9880.113338848449
1031,103.0021,9900.139229389297
1032,103.1021,10051.427325006509
1033,103.2021,10081.823991398032
1034,103.3021,9921.899805017782
1035,103.4021,10018.00861092304
1036,103.5021,9957.639865689202
1037,103.6021,10114.377499868207
1038,103.7021,10017.675048201456
1039,103.8021,10292.244508642867
1040,103.9021,10106.437681562584
1041,104.0021,10020.852721281246
1042,104.1021,9850.776086865462
1043,104.2021,10205.31945935446
1044,104.3021,9957.462977312685
1045,104.4021,10026.183295937946
1046,104.5021,10154.362730368313
1047,104.6021,10261.149889330092
1048,104.7021,10274.87262329151
1049,104.8021,10094.244034990304
1050,104.9021,10283.064562742053
1051,105.0021,9911.142089661671
1052,105.1021,9711.02035774629
1053,105.2021,9955.696817100772
1054,105.3021,9691.07463341958
1055,105.4021,9772.541443243315
1056,105.5021,9990.120285010762
1057,105.6021,10074.108229157759
1058,105.7021,9822.376584080994
1059,105.8021,9879.698131849724
1060,105.9021,9874.908775923823
1061,106.0021,10116.088690443643
1062,106.1021,9867.239591694426
1063,106.2021,9910.276525488069
1064,106.3021,10005.846108584052
1065,106.4021,10114.781382385829
1066,106.5021,10085.709741293927
1067,106.6021,10219.916975560423
1068,106.7021,10305.510274387405
1069,106.8021,10071.851517045381
1070,106.9021,10100.248620469863
1071,107.0021,10143.349378550753
1072,107.1021,9974.200058889668
1073,107.2021,9912.368265197956
1074,107.3021,9748.232211835522
1075,107.4021,10030.208177136177
1076,107.5022,10124.186014190958
1077,107.6022,10186.421668453402
1078,107.7022,10257.72143165166
1079,107.8022,10140.473856255536
1080,107.9022,10055.787348962114
1081,108.0022,10542.939139406577
1082,108.1022,10350.615435365826
1083,108.2022,10395.334427767553
1084,108.3022,10423.031631520646
1085,108.4022,10346.164327366774
1086,108.5022,10303.433205608952
1087,108.6022,10212.684481130742
1088,108.7022,10373.555337798307
1089,108.8022,10186.835837507073
1090,108.9022,10460.210189988706
1091,109.0022,10290.745737241255
1092,109.1022,10570.371303375801
1093,109.2022,10613.813863145673
1094,109.3022,10492.869754242629
1095,109.4022,10332.568452168282
1096,109.5022,10269.098366795575
1097,109.6022,10287.876659931148
1098,109.7022,10191.512725835577
1099,109.8022,10319.124576217453
1100,109.9022,10251.393466214362
1101,110.0022,10505.045157600658
1102,110.1022,10186.158307120466
1103,110.2022,10175.347551861616
1104,110.3022,10479.000051590387
1105,110.4022,10434.442075414017
1106,110.5022,10294.217874115404
1107,110.6022,10096.963541494562
1108,110.7022,10141.520167943909
1109,110.8022,10138.25146669074
1110,110.9022,10172.85749983836
1111,111.0022,10412.445924286063
1112,111.1022,10099.836012019663
1113,111.2022,9945.988596204494
1114,111.3022,10070.433472627705
1115,111.4022,9915.544920965142
1116,111.5022,10192.23716238786
1117,111.6022,10184.742769184859
1118,111.7022,10354.781709692403
1119,111.8022,10176.334485171976
1120,111.9022,10248.966555482719
1121,112.0022,10614.509633774744
1122,112.1022,10395.086762635317
1123,112.2022,10294.012218366697
1124,112.3022,10464.621927623102
1125,112.4022,10359.358044631008
1126,112.5023,9943.245641395159
1127,112.6023,10138.581213778358
1128,112.7023,10353.692071940777
1129,112.8023,10388.390516125308
1130,112.9023,10221.340146285338
1131,113.0023,10084.545011462535
1132,113.1023,10276.939525392803
1133,113.2023,10031.237488467834
1134,113.3023,10027.8993065705
1135,113.4023,10399.090340335311
1136,113.5023,10293.859527503244
1137,113.6023,10398.905657817933
1138,113.7023,10531.785670557405
1139,113.8023,10431.534042834006
1140,113.9023,10444.442548462766
1141,114.0023,10289.109064627246
1142,114.1023,10418.786370964443
1143,114.2023,10384.49501993867
1144,114.3023,10495.024573584744
1145,114.4023,10454.812791040453
1146,114.5023,10694.875800340362
1147,114.6023,10545.556434579219
1148,114.7023,10407.573769150222
1149,114.8023,10214.502737259661
1150,114.9023,10305.944816154919
1151,115.0023,10099.697301733153
1152,115.1023,10159.45467166924
1153,115.2023,10130.527992178944
1154,115.3023,10136.93915552565
1155,115.4023,10116.75263644714
1156,115.5023,10063.722293424305
1157,115.6023,10144.960491480997
1158,115.7023,9967.675494779009
1159,115.8023,10270.223980258339
1160,115.9023,10065.236174554593
1161,116.0023,10357.860657198953
1162,116.1023,10198.529085473383
1163,116.2023,10657.034883527132
1164,116.3023,10537.381846272227
1165,116.4023,10387.213363064424
1166,116.5023,10274.849718384072
1167,116.6023,10307.559973271578
1168,116.7023,10204.553418457137
1169,116.8023,10327.120260004749
1170,116.9023,10321.21956971717
1171,117.0023,10208.121876084499
1172,117.1023,10381.342351025121
1173,117.2023,10214.252983626888
1174,117.3023,10141.282044472124
1175,117.4023,10027.64100197098
1176,117.5024,10377.569612679532
1177,117.6024,10242.5995006453
1178,117.7024,10374.575230918983
1179,117.8024,10113.322908370825
1180,117.9024,10112.781259371488
1181,118.0024,10358.444422384895
1182,118.1024,10004.738400495122
1183,118.2024,10088.53949815883
1184,118.3024,10395.953371988455
1185,118.4024,10190.509101911142
1186,118.5024,10225.857991653897
1187,118.6024,10265.273495960235
1188,118.7024,10442.844369332199
1189,118.8024,10322.319746899844
1190,118.9024,10460.785495460741
1191,119.0024,10331.16211665826
1192,119.1024,10174.83538855348
1193,119.2024,10269.370467693554
1194,119.3024,10492.32334787072
1195,119.4024,10196.022212794065
1196,119.5024,10579.538989657725
1197,119.6024,10354.060007642016
1198,119.7024,10445.827896697609
1199,119.8024,10367.119341584923
1200,119.9024,10543.812692403384
1201,120.0024,10106.03793741918
1202,120.1024,10127.473996821353
1203,120.2024,10177.193667881302
1204,120.3024,10178.77026968092
1205,120.4024,10095.693090800474
1206,120.5024,10055.730297807184
1207,120.6024,10105.173341382748
1208,120.7024,10284.033041823492
1209,120.8024,10043.708480629119
1210,120.9024,9997.905055220795
1211,121.0024,10193.432305612505
1212,121.1024,10279.39610775876
1213,121.2024,10218.378467086486
1214,121.3024,9828.138002123373
1215,121.4024,9904.08450238329
1216,121.5024,9739.054690547908
1217,121.6024,9881.927709567502
1218,121.7024,10039.776623306474
1219,121.8024,10080.319886244215
1220,121.9024,9870.103691175562
1221,122.0024,10046.761654925367
1222,122.1024,9978.25980605872
1223,122.2024,10066.203076609001
1224,122.3024,10177.90043096017
1225,122.4024,10361.46176411717
1226,122.5024,10277.001733514246
1227,122.6025,10061.513638015636
1228,122.7025,10342.456007238883
1229,122.8025,10187.639144035566
1230,122.9025,10144.13978791949
1231,123.0025,10420.729583074319
1232,123.1025,10235.810762039868
1233,123.2025,10336.563995936216
1234,123.3025,10338.73543911408
1235,123.4025,10325.53795706683
1236,123.5025,10213.04673879691
1237,123.6025,10343.658741959884
1238,123.7025,10275.47957045021
1239,123.8025,10136.541022488576
1240,123.9025,10172.005701105903
1241,124.0025,10279.473812430426
1242,124.1025,10225.467953551013
1243,124.2025,10211.998120876355
1244,124.3025,10218.532697319173
1245,124.4025,10112.562670027064
1246,124.5025,10281.506849856974
1247,124.6025,10175.428600003776
1248,124.7025,9994.659259691269
1249,124.8025,10187.36142658682
1250,124.9025,10479.787332583212
1251,125.0025,10310.844520663459
1252,125.1025,10228.09412363435
1253,125.2025,10597.636474682477
1254,125.3025,10422.917709593004
1255,125.4025,10297.009411407167
1256,125.5025,10248.496352030226
1257,125.6025,10356.167060994458
1258,125.7025,10388.29494437912
1259,125.8025,10427.43255904289
1260,125.9025,10433.392148942512
1261,126.0025,10326.391890549505
1262,126.1025,10295.467451917275
1263,126.2025,10212.23717911251
1264,126.3025,10468.55940839922
1265,126.4025,10321.52273492146
1266,126.5025,10268.655652917949
1267,126.6025,10169.956416235149
1268,126.7025,10325.9478296163
1269,126.8025,10247.931413978222
1270,126.9025,10303.559821850607
1271,127.0025,10342.778335949803
1272,127.1025,10183.55924996291
1273,127.2025,10571.255081860758
1274,127.3025,10209.358042863432
1275,127.4025,10344.123672899244
1276,127.5025,10411.136975789992
1277,127.6026,10441.465366698634
1278,127.7026,10384.84550238319
1279,127.8026,10168.655569708657
1280,127.9026,10451.542781538381
1281,128.0026,10282.190622879954
1282,128.1026,10294.773723211574
1283,128.2026,10198.557028701534
1284,128.3026,10411.271190580479
1285,128.4026,10253.87483150804
1286,128.5026,10144.180441858225
1287,128.6026,10050.705905265042
1288,128.7026,10006.48920981841
1289,128.8026,10041.989601746945
1290,128.9026,10267.901037401507
1291,129.0026,10172.087622432924
1292,129.1026,9979.68483745769
1293,129.2026,10232.415688690962
1294,129.3026,10197.544116317289
1295,129.4026,10318.59256502095
1296,129.5026,9991.331898185857
1297,129.6026,9872.06992975217
1298,129.7026,10001.226865416393
1299,129.8026,10232.255041158644
1300,129.9026,10378.109279337046
1301,130.0026,10262.251594441552
1302,130.1026,10403.524962722011
1303,130.2026,10291.37120009075
1304,130.3026,10377.773133799872
1305,130.4026,10386.760627070153
1306,130.5026,10104.90638512117
1307,130.6026,10046.271322973273
1308,130.7026,9949.112164358747
1309,130.8026,10025.0465249651
1310,130.9026,9931.089867804962
1311,131.0026,10006.179435191656
1312,131.1026,9942.331187228465
1313,131.2026,10054.704370438336
1314,131.3026,10065.916812037882
1315,131.4026,10174.425296559955
1316,131.5026,10280.227311215847
1317,131.6026,9992.907370371757
1318,131.7026,10334.452671550134
1319,131.8026,9917.334955402415
1320,131.9026,10112.360149127902
1321,132.0026,10084.375152796461
1322,132.1026,10289.17973478993
1323,132.2026,10131.729450216842
1324,132.3026,9968.453069990013
1325,132.4026,9980.656269235466
1326,132.5026,10053.006874620909
1327,132.6027,9931.6874429158
1328,132.7027,10098.00258550858
1329,132.8027,9709.645693822062
1330,132.9027,9655.72990151971
1331,133.0027,9944.024862204611
1332,133.1027,9954.343410819221
1333,133.2027,9670.956099205825
1334,133.3027,9923.818421248046
1335,133.4027,10042.107123607859
1336,133.5027,9807.273894912461
1337,133.6027,9823.897723885633
1338,133.7027,9827.146791841447
1339,133.8027,9942.145217237354
1340,133.9027,9990.017078166693
1341,134.0027,10021.401509614754
1342,134.1027,9999.30175251484
1343,134.2027,10175.551045652765
1344,134.3027,9968.688911286696
1345,134.4027,10022.153291677743
1346,134.5027,9981.656701086911
1347,134.6027,9883.76946896799
1348,134.7027,10041.50836447158
1349,134.8027,10039.64189839026
1350,134.9027,10102.333846258965
1351,135.0027,10084.102418576205
1352,135.1027,10059.833279553943
1353,135.2027,10022.309608031866
1354,135.3027,9693.895480003413
1355,135.4027,9818.358255218827
1356,135.5027,10152.78640564961
1357,135.6027,9975.192621026195
1358,135.7027,9910.98608245593
1359,135.8027,9829.21619417619
1360,135.9027,9922.837142686001
1361,136.0027,9968.682726035098
1362,136.1027,10094.437978921036
1363,136.2027,10035.16878197549
1364,136.3027,9775.068157560034
1365,136.4027,10054.653133946264
1366,136.5027,10046.335635044303
1367,136.6027,10060.909312073783
1368,136.7027,10067.215877758294
1369,136.8027,10058.759623348426
1370,136.9027,10276.686575164644
1371,137.0027,10027.7674858016
1372,137.1027,9978.288202621396
1373,137.2027,10170.291221127822
1374,137.3027,10138.089574504498
1375,137.4027,9946.1257559227
1376,137.5027,10232.274027490044
1377,137.6028,10130.338059125765
1378,137.7028,10058.02266229427
1379,137.8028,10201.95474189791
1380,137.9028,10127.123012015192
1381,138.0028,10041.202891604808
1382,138.1028,10143.238609845823
1383,138.2028,10079.672499933726
1384,138.3028,10004.931353489012
1385,138.4028,10173.04802744754
1386,138.5028,10153.562837194295
1387,138.6028,10102.748901863773
1388,138.7028,10257.563705610768
1389,138.8028,10168.561851140843
1390,138.9028,10090.83058059695
1391,139.0028,10200.623558696554
1392,139.1028,9883.428272527894
1393,139.2028,9929.121681881996
1394,139.3028,10041.49111522075
1395,139.4028,10241.566902429655
1396,139.5028,10201.410696575043
1397,139.6028,9981.991880002692
1398,139.7028,10128.917799134553
1399,139.8028,10175.866968022494
1400,139.9028,10123.7210909452
1401,140.0028,10336.468661755129
1402,140.1028,10310.012203659571
1403,140.2028,10280.70163019508
1404,140.3028,10073.773251020026
1405,140.4028,10232.391048120146
1406,140.5028,10211.377325637835
1407,140.6028,10075.172166350505
1408,140.7028,9999.209206461614
1409,140.8028,10092.97170415169
1410,140.9028,9874.400023423414
1411,141.0028,9822.104139168257
1412,141.1028,10122.251227426132
1413,141.2028,9811.154973478995
1414,141.3028,9949.753900366944
1415,141.4028,9948.7135273921
1416,141.5028,10099.956927706997
1417,141.6028,10307.631646731481
1418,141.7028,10272.161029263923
1419,141.8028,10197.461190288615
1420,141.9028,10277.931930868093
1421,142.0028,10222.197969021296
1422,142.1028,10267.249732345961
1423,142.2028,10349.79777047283
1424,142.3028,10262.387041038857
1425,142.4028,10108.37073518712
1426,142.5028,10026.947679303383
1427,142.6029,9819.306595694392
1428,142.7029,9970.379697362827
1429,142.8029,10047.841468987746
1430,142.9029,10009.764301553736
1431,143.0029,10143.81202540444
1432,143.1029,10191.402875648902
1433,143.2029,10173.251906220838
1434,143.3029,10183.401652061706
1435,143.4029,10262.842100121048
1436,143.5029,10210.057562844087
1437,143.6029,10200.930447950723
1438,143.7029,10146.163192423232
1439,143.8029,10191.31377256139
1440,143.9029,10166.657820639408
1441,144.0029,10090.634301684418
1442,144.1029,10257.686439835805
1443,144.2029,10168.176690297012
1444,144.3029,10021.878048382177
1445,144.4029,10153.386411969448
1446,144.5029,10031.141996074994
1447,144.6029,10204.917122405332
1448,144.7029,10106.351933895876
1449,144.8029,10187.51402454814
1450,144.9029,10234.857022991722
1451,145.0029,10306.341708452948
1452,145.1029,10309.043584530877
1453,145.2029,10178.730975169627
1454,145.3029,10228.670032130152
1455,145.4029,10220.052546388351
1456,145.5029,10025.574685189911
1457,145.6029,10272.39960099661
1458,145.7029,10245.668735557068
1459,145.8029,10179.02900826144
1460,145.9029,10031.687941022241
1461,146.0029,10145.558376614028
1462,146.1029,10099.217031105842
1463,146.2029,10284.31360962136
1464,146.3029,9995.772758304232
1465,146.4029,10051.296879704649
1466,146.5029,10044.845681498527
1467,146.6029,10248.226416562067
1468,146.7029,10247.544867505067
1469,146.8029,9989.279805699105
1470,146.9029,10102.37774997991
1471,147.0029,10158.06190998338
1472,147.1029,10006.097855553728
1473,147.2029,10148.807766631506
1474,147.3029,10176.46171046305
1475,147.4029,10157.767660911495
1476,147.5029,10140.457518434234
1477,147.603,10205.451649651306
1478,147.703,10086.865072113544
1479,147.803,9961.355987504185
1480,147.903,10134.828072331258
1481,148.003,10087.352350997493
1482,148.103,10076.216950375021
1483,148.203,10076.14017273848
1484,148.303,10334.769192500038
1485,148.403,10140.485872489287
1486,148.503,10190.597370966174
1487,148.603,9937.988773232275
1488,148.703,10137.717329238032
1489,148.803,9865.949525225991
1490,148.903,10073.479877350734
1491,149.003,9964.235003108568
1492,149.103,10059.180922691505
1493,149.203,10104.699602251148
1494,149.303,10144.138212642958
1495,149.403,10030.085164900847
1496,149.503,10097.957141764651
1497,149.603,10023.860314202899
1498,149.703,9951.470312227239
1499,149.803,10034.615611745352
1500,149.903,10049.36692462217
1501,150.003,10099.005975762606
1502,150.103,10406.769227502644
1503,150.203,10148.3859527385
1504,150.303,10056.055628306116
1505,150.403,10001.04995349483
1506,150.503,10058.371066632259
1507,150.603,9996.2123507019
1508,150.703,10227.649092935322
1509,150.803,10030.39585799621
1510,150.903,9965.180322945638
1511,151.003,10125.320821248793
1512,151.103,10356.179721345474
1513,151.203,10294.25632022364
1514,151.303,10257.293197136352
1515,151.403,10358.521419187267
1516,151.503,10447.946004934749
1517,151.603,10093.104353942992
1518,151.703,10210.097347493194
1519,151.803,10154.196465865862
1520,151.903,9913.802370498368
1521,152.003,10137.198953137784
1522,152.103,10077.272687872708
1523,152.203,10098.137073946666
1524,152.303,9975.447191557789
1525,152.403,10136.489292695076
1526,152.5031,10107.52130484836
1527,152.6031,10517.271236732895
1528,152.7031,10419.304654324415
1529,152.8031,10206.74976588058
1530,152.9031,10141.489267141622
1531,153.0031,10414.569624492764
1532,153.1031,10065.47186251931
1533,153.2031,10313.58345755136
1534,153.3031,10480.452759345686
1535,153.4031,10416.720361586698
1536,153.5031,10424.25174275842
1537,153.6031,10271.680283550935
1538,153.7031,10421.860419260109
1539,153.8031,10498.345163012651
1540,153.9031,10435.395868794292
1541,154.0031,10136.047018684558
1542,154.1031,10404.513883126216
1543,154.2031,10334.800741385
1544,154.3031,10058.863461974022
1545,154.4031,10127.760294355918
1546,154.5031,10288.32537338706
1547,154.6031,10084.289297341995
1548,154.7031,10178.05201902163
1549,154.8031,10249.870028250269
1550,154.9031,10175.075817578261
1551,155.0031,10113.79678536446
1552,155.1031,9959.211870147117
1553,155.2031,10053.488666398738
1554,155.3031,10133.060890475648
1555,155.4031,10335.831477841743
1556,155.5031,10527.795961000806
1557,155.6031,10502.19421420458
1558,155.7031,10250.661276026416
1559,155.8031,10146.133150784044
1560,155.9031,9938.893759382974
1561,156.0031,10008.512055822259
1562,156.1031,10267.629310910193
1563,156.2031,10159.48232114128
1564,156.3031,10221.578742953203
1565,156.4031,10222.138014313488
1566,156.5031,10125.183182551706
1567,156.6031,10190.19259335444
1568,156.7031,10151.199214552797
1569,156.8031,10254.887963727864
1570,156.9031,10084.654411375524
1571,157.0031,10115.466583437727
1572,157.1031,10058.778021791051
1573,157.2031,10121.162434502055
1574,157.3031,10146.790013282285
1575,157.4031,10108.16311759489
1576,157.5032,10015.0555557826
1577,157.6032,9939.055188055729
1578,157.7032,9989.54539642422
1579,157.8032,9997.545696776533
1580,157.9032,9978.67072519285
1581,158.0032,10225.401726358761
1582,158.1032,10399.985569226059
1583,158.2032,10192.42413719019
1584,158.3032,10141.440728637705
1585,158.4032,10358.11419673403
1586,158.5032,10076.443127492164
1587,158.6032,10309.334803548041
1588,158.7032,10219.000066685594
1589,158.8032,9937.239349352125
1590,158.9032,10186.593558493283
1591,159.0032,10193.273042531728
1592,159.1032,10073.300293352511
1593,159.2032,10017.688166139114
1594,159.3032,10230.136596270731
1595,159.4032,10452.399736141
1596,159.5032,10329.917946221056
1597,159.6032,10459.192748495378
1598,159.7032,10307.019878507683
1599,159.8032,10122.294715297701
1600,159.9032,10225.183921009444
1601,160.0032,10108.373903491547
1602,160.1032,10116.48332426087
1603,160.2032,10008.845950216695
1604,160.3032,10380.603532232091
1605,160.4032,10380.030379364447
1606,160.5032,10364.177703921403
1607,160.6032,10069.658148524615
1608,160.7032,10240.28019928748
1609,160.8032,10137.203246974192
1610,160.9032,10403.952358323811
1611,161.0032,10241.683341289156
1612,161.1032,10176.513025135018
1613,161.2032,10093.40519076002
1614,161.3032,10289.252708956636
1615,161.4032,10181.892044375898
1616,161.5032,10188.59888437169
1617,161.6032,10191.61777046606
1618,161.7032,10331.09153194805
1619,161.8032,10223.333506312847
1620,161.9032,10118.225459959756
1621,162.0032,10057.934024004686
1622,162.1032,10164.068251853696
1623,162.2032,10109.669005361458
1624,162.3032,10119.991007409553
1625,162.4032,10004.729784301488
1626,162.5033,10086.463460355515
1627,162.6033,10231.746746715677
1628,162.7033,10408.841300379338
1629,162.8033,10431.349040731482
1630,162.9033,10391.541933520657
1631,163.0033,10211.00936099109
1632,163.1033,10475.279749061528
1633,163.2033,10204.724031806696
1634,163.3033,10215.516350844273
1635,163.4033,10334.365896542513
1636,163.5033,10340.911524450128
1637,163.6033,10295.226501748499
1638,163.7033,10281.780752229915
1639,163.8033,10101.345358907553
1640,163.9033,10059.664118930328
1641,164.0033,10237.010003449692
1642,164.1033,10236.480716548755
1643,164.2033,10371.560125969514
1644,164.3033,10339.559778919824
1645,164.4033,10231.82199281706
1646,164.5033,10326.423411278434
1647,164.6033,10487.023972641617
1648,164.7033,10251.153218267722
1649,164.8033,10310.33819742395
1650,164.9033,10117.749562416486
1651,165.0033,10375.987875811437
1652,165.1033,10384.896640477411
1653,165.2033,10341.37971015989
1654,165.3033,10420.753043881266
1655,165.4033,10294.2367788607
1656,165.5033,10196.965050029936
1657,165.6033,10436.25754490509
1658,165.7033,10378.693420208137
1659,165.8033,10431.906347174388
1660,165.9033,10655.986274053954
1661,166.0033,10236.238616661147
1662,166.1033,10277.09623495971
1663,166.2033,10222.170086629583
1664,166.3033,10267.888791245106
1665,166.4033,10466.0468447207
1666,166.5033,10287.024177472165
1667,166.6033,10298.481041679988
1668,166.7033,10509.86942796255
1669,166.8033,10799.872278268158
1670,166.9033,10681.226385174463
1671,167.0033,10646.902940362364
1672,167.1033,10523.115719060437
1673,167.2033,10639.90378652135
1674,167.3033,10394.09648879076
1675,167.4033,10423.592187459024
1676,167.5034,10545.848170165045
1677,167.6034,10398.076071157077
1678,167.7034,10338.770608690245
1679,167.8034,10532.812678567367
1680,167.9034,10616.129958006655
1681,168.0034,10654.89949715445
1682,168.1034,10771.803502537845
1683,168.2034,10686.832387579216
1684,168.3034,10657.046211600407
1685,168.4034,10774.50888606744
1686,168.5034,10469.474145885155
1687,168.6034,10696.378113890849
1688,168.7034,10788.64949865482
1689,168.8034,10651.77524813587
1690,168.9034,10546.610530429538
1691,169.0034,10406.84829564832
1692,169.1034,10474.338666175721
1693,169.2034,10462.89738138905
1694,169.3034,10466.124132705581
1695,169.4034,10273.263744118603
1696,169.5034,10482.107194449245
1697,169.6034,10525.938535362091
1698,169.7034,10386.716515669566
1699,169.8034,10344.20225452982
1700,169.9034,10399.35060955738
1701,170.0034,10493.315038313442
1702,170.1034,10506.0070541221
1703,170.2034,10558.979552952325
1704,170.3034,10444.107676761325
1705,170.4034,10411.914408932225
1706,170.5034,10372.80918354666
1707,170.6034,10593.152350267961
1708,170.7034,10632.797226939712
1709,170.8034,10696.310777550485
1710,170.9034,10353.318560794516
1711,171.0034,10292.467272843862
1712,171.1034,10361.288592125287
1713,171.2034,10358.111233245265
1714,171.3034,10407.28339944786
1715,171.4034,10370.851560131918
1716,171.5034,10465.445467006359
1717,171.6034,10470.361053055552
1718,171.7034,10625.91305343571
1719,171.8034,10547.63230406769
1720,171.9034,10624.59621622399
1721,172.0034,10685.863886538156
1722,172.1034,10747.067115653468
1723,172.2034,10529.200182748416
1724,172.3034,10645.014966032171
1725,172.4034,10802.064661237975
1726,172.5035,10655.906681175129
1727,172.6035,10364.643931375742
1728,172.7035,10295.915216518968
1729,172.8035,10386.890143965806
1730,172.9035,10522.624708580011
1731,173.0035,10350.942367548778
1732,173.1035,10498.363669622831
1733,173.2035,10217.943362122127
1734,173.3035,10280.986240866016
1735,173.4035,10442.60906301733
1736,173.5035,10454.554157688646
1737,173.6035,10165.715080040734
1738,173.7035,10017.40569453308
1739,173.8035,10334.88376236867
1740,173.9035,10513.506333157025
1741,174.0035,10084.32640036153
1742,174.1035,10154.53919809592
1743,174.2035,9978.883330017436
1744,174.3035,10105.862682078738
1745,174.4035,10130.027864050684
1746,174.5035,10076.28423812968
1747,174.6035,10038.530804866716
1748,174.7035,10174.04475262787
1749,174.8035,10065.585063508457
1750,174.9035,9960.646024057967
1751,175.0035,10246.199369562277
1752,175.1035,10244.721399092057
1753,175.2035,10075.9294294294
1754,175.3035,9922.561711707827
1755,175.4035,9873.426642395443
1756,175.5035,10040.853965751005
1757,175.6035,9933.463179850174
1758,175.7035,9695.014488742023
1759,175.8035,9950.495109671878
1760,175.9035,10131.372001848664
1761,176.0035,10010.671497113928
1762,176.1035,10002.544131915853
1763,176.2035,10263.961527084559
1764,176.3035,10285.913821962424
1765,176.4035,10287.43158626459
1766,176.5035,10045.937732795162
1767,176.6035,10407.04687414799
1768,176.7035,9977.786767096663
1769,176.8035,10156.69010106844
1770,176.9035,10219.907952370055
1771,177.0035,9925.52252541639
1772,177.1035,10029.1306373367
1773,177.2035,10037.78328409824
1774,177.3035,10192.88950291156
1775,177.4035,10121.269355836806
1776,177.5036,10195.69824048301
1777,177.6036,10206.812915345401
1778,177.7036,10191.707019978525
1779,177.8036,10151.474156462782
1780,177.9036,9836.597935297046
1781,178.0036,10075.681465715426
1782,178.1036,9924.009055067076
1783,178.2036,9904.499740719202
1784,178.3036,9906.352602840925
1785,178.4036,10050.133224941615
1786,178.5036,10185.669341534935
1787,178.6036,10205.49319449108
1788,178.7036,10208.981817898772
1789,178.8036,9872.732830407207
1790,178.9036,10027.634220109281
1791,179.0036,10053.547352613468
1792,179.1036,9959.895757032195
1793,179.2036,10244.908375463656
1794,179.3036,10240.592953870875
1795,179.4036,10341.899428965871
1796,179.5036,10150.863838506659
1797,179.6036,10265.470853194201
1798,179.7036,10387.61639251589
1799,179.8036,10104.219216263798
1800,179.9036,10187.26709251919
1801,180.0036,10310.48256344431
1802,180.1036,10378.158220907464
1803,180.2036,10386.071011469638
1804,180.3036,10168.41746934305
1805,180.4036,10095.667949578496
1806,180.5036,10212.724657899467
1807,180.6036,10041.29752476503
1808,180.7036,10065.992437273151
1809,180.8036,10088.020941190365
1810,180.9036,10241.506681549314
1811,181.0036,10198.911240033289
1812,181.1036,10068.531305661627
1813,181.2036,10320.788099259074
1814,181.3036,10244.634382991648
1815,181.4036,10179.090601857708
1816,181.5036,10139.855233680822
1817,181.6036,10271.079648378758
