Frame,Time (ns),Radius of Gyration 3 (5760 atoms)
933,93.2019,23.007594334806498
934,93.3019,22.99459482475485
935,93.4019,22.96121533035006
936,93.5019,23.155412705838916
937,93.6019,23.05681975033914
938,93.7019,23.20541995446405
939,93.8019,23.48364765135086
940,93.9019,23.408417445729608
941,94.0019,23.465051962344898
942,94.1019,23.400171823450812
943,94.2019,23.134259088004157
944,94.3019,23.120293242188403
945,94.4019,23.28406591147473
946,94.5019,23.280029713315724
947,94.6019,23.30135069694495
948,94.7019,23.15944868799721
949,94.8019,23.25751219876843
950,94.9019,23.1967950304189
951,95.0019,23.177111595889205
952,95.1019,23.11999160629614
953,95.2019,23.193559665536384
954,95.3019,23.02518957185363
955,95.4019,23.109708067361314
956,95.5019,23.11340235346537
957,95.6019,23.12753192946215
958,95.7019,23.232458314713764
959,95.8019,23.117059072533383
960,95.9019,23.131995304649177
961,96.0019,23.182212086798494
962,96.1019,23.18808127994809
963,96.2019,23.29764764543409
964,96.3019,23.208103103409478
965,96.4019,23.046630711195338
966,96.5019,23.201136523596105
967,96.6019,23.126095463493105
968,96.7019,23.085073024567368
969,96.8019,23.21280176742751
970,96.9019,23.206806814586873
971,97.0019,23.38427117293958
972,97.1019,23.490297355086387
973,97.2019,23.577267115493335
974,97.3019,23.415379147951928
975,97.4019,23.468214951600345
976,97.5019,23.543809735413856
977,97.602,23.30632588974238
978,97.702,23.503366809354898
979,97.802,23.202443497371725
980,97.902,23.246611329771838
981,98.002,23.507289641817405
982,98.102,23.543455278744933
983,98.202,23.58531303161658
984,98.302,23.578927147234385
985,98.402,23.397554285108644
986,98.502,23.50052491034317
987,98.602,23.35690887447373
988,98.702,23.590238995765723
989,98.802,23.45540335100707
990,98.902,23.284896026055307
991,99.002,23.564861770258112
992,99.102,23.476409893626567
993,99.202,23.562037301826518
994,99.302,23.59592261832713
995,99.402,23.51727536861562
996,99.502,23.786649988807653
997,99.602,23.654956851468004
998,99.702,23.49672067546061
999,99.802,23.78759831410906
1000,99.902,23.769941681178068
1001,100.002,24.050557568232538
1002,100.102,23.733577259879493
1003,100.202,23.84291804269143
1004,100.302,23.958984067793384
1005,100.402,24.272242912447673
1006,100.502,23.970795976620046
1007,100.602,23.98459398833553
1008,100.702,24.227435884581563
1009,100.802,24.393665646888905
1010,100.902,24.023801281375547
1011,101.002,24.242957944764388
1012,101.102,24.200794057892534
1013,101.202,24.431117712488092
1014,101.302,24.052188110663227
1015,101.402,24.08160257557328
1016,101.502,24.126670550228432
1017,101.602,24.298750672963376
1018,101.702,24.42535461785582
1019,101.802,24.33894846016484
1020,101.902,30.465138596402532
1021,102.002,29.86690262681725
1022,102.102,29.14313139331416
1023,102.202,24.27656386961711
1024,102.302,24.188261181022952
1025,102.402,24.345894914420214
1026,102.502,26.87748692359691
1027,102.6021,24.261808190808512
1028,102.7021,24.44690622218809
1029,102.8021,24.188916230408626
1030,102.9021,24.326060965727912
1031,103.0021,24.369976662498384
1032,103.1021,24.20846042711517
1033,103.2021,24.17538669007492
1034,103.3021,24.152570252271556
1035,103.4021,24.348528627191506
1036,103.5021,24.54599404285904
1037,103.6021,24.489181165422604
1038,103.7021,24.350411168334436
1039,103.8021,24.082781183052035
1040,103.9021,24.32458832844991
1041,104.0021,24.365220056509628
1042,104.1021,24.470880299564463
1043,104.2021,24.26768293810033
1044,104.3021,24.456013267713615
1045,104.4021,24.337666512958
1046,104.5021,27.652579094559947
1047,104.6021,24.3295925505628
1048,104.7021,24.251047356353105
1049,104.8021,24.239247452941495
1050,104.9021,24.00441885984541
1051,105.0021,23.809506017988948
1052,105.1021,23.91252986837885
1053,105.2021,24.02541527443844
1054,105.3021,23.930653633336888
1055,105.4021,24.070117327662523
1056,105.5021,24.018061415350296
1057,105.6021,24.5689842036173
1058,105.7021,24.101944782166186
1059,105.8021,24.16680017528703
1060,105.9021,24.14371452562281
1061,106.0021,24.367293456422253
1062,106.1021,24.64104812971505
1063,106.2021,24.89213632409038
1064,106.3021,24.705889719396023
1065,106.4021,25.219785427953642
1066,106.5021,24.998734599031632
1067,106.6021,24.44223239671538
1068,106.7021,24.23352819764139
1069,106.8021,24.351496819338255
1070,106.9021,24.558389739546442
1071,107.0021,24.416524145026745
1072,107.1021,24.305541158736126
1073,107.2021,24.261770829857127
1074,107.3021,24.066958665179847
1075,107.4021,24.446903484637
1076,107.5022,25.30134752233858
1077,107.6022,25.487268008906348
1078,107.7022,25.16855881130168
1079,107.8022,25.277205803464934
1080,107.9022,25.539696941072815
1081,108.0022,25.519119730194983
1082,108.1022,25.293271076062677
1083,108.2022,25.05190524402112
1084,108.3022,24.83271655215027
1085,108.4022,25.1007538718538
1086,108.5022,24.949666171041336
1087,108.6022,24.848448015431025
1088,108.7022,25.220244630682846
1089,108.8022,24.835357825951533
1090,108.9022,25.1167029477213
1091,109.0022,25.152534448279244
1092,109.1022,25.46733728583199
1093,109.2022,25.445788744560094
1094,109.3022,25.1750586280784
1095,109.4022,25.624613331562784
1096,109.5022,25.893925244262256
1097,109.6022,26.15206885337042
1098,109.7022,25.52697428929263
1099,109.8022,26.08057977513127
1100,109.9022,26.125622112905766
1101,110.0022,26.297632282077654
1102,110.1022,25.7973082848521
1103,110.2022,25.354775846295336
1104,110.3022,25.468466910637233
1105,110.4022,24.90995593543567
1106,110.5022,25.374611697252927
1107,110.6022,26.369731373814652
1108,110.7022,26.327129387291656
1109,110.8022,26.272155701364554
1110,110.9022,26.111353231235416
1111,111.0022,25.633023274638823
1112,111.1022,25.924024836991048
1113,111.2022,25.868539456195602
1114,111.3022,25.933710885650203
1115,111.4022,26.010903559862772
1116,111.5022,26.550129038877394
1117,111.6022,25.986481112269
1118,111.7022,26.299645188870976
1119,111.8022,26.040681983094146
1120,111.9022,25.917780392161397
1121,112.0022,25.57687215896087
1122,112.1022,25.389218324876996
1123,112.2022,25.1398540817276
1124,112.3022,24.96596093272846
1125,112.4022,25.308092826302524
1126,112.5023,25.155220530956477
1127,112.6023,25.516282918316158
1128,112.7023,25.2896421943276
1129,112.8023,25.154419372704005
1130,112.9023,24.90310969421091
1131,113.0023,25.14010058360391
1132,113.1023,25.06270424520087
1133,113.2023,24.759995834330656
1134,113.3023,25.072708045592023
1135,113.4023,25.353711843236177
1136,113.5023,24.938619903778147
1137,113.6023,25.25280197934711
1138,113.7023,25.245896446850807
1139,113.8023,25.19280814492276
1140,113.9023,25.20621433334051
1141,114.0023,25.066739037982373
1142,114.1023,24.758111544418142
1143,114.2023,24.82000933597379
1144,114.3023,24.860823515186585
1145,114.4023,25.19909291488209
1146,114.5023,25.250529142417736
1147,114.6023,25.20418785830686
1148,114.7023,25.120642764147224
1149,114.8023,24.817072676816675
1150,114.9023,25.09169911411235
1151,115.0023,24.94688417151167
1152,115.1023,24.91856378418283
1153,115.2023,26.526500333009533
1154,115.3023,26.37226589945414
1155,115.4023,26.594867105760216
1156,115.5023,25.71306528945947
1157,115.6023,25.742364289816592
1158,115.7023,25.940570146199565
1159,115.8023,25.569981953784378
1160,115.9023,25.753057269415713
1161,116.0023,25.595351131433347
1162,116.1023,25.832575808321486
1163,116.2023,26.050233623499125
1164,116.3023,26.2914460978342
1165,116.4023,26.15505517979624
1166,116.5023,26.182142363932776
1167,116.6023,26.48358389792538
1168,116.7023,26.575790179627166
1169,116.8023,26.580548146799043
1170,116.9023,26.731593217021413
1171,117.0023,26.946964066550475
1172,117.1023,26.94686647836473
1173,117.2023,27.556761768528702
1174,117.3023,27.92387347388433
1175,117.4023,27.69620062471224
1176,117.5024,27.26129851621919
1177,117.6024,27.665453513486362
1178,117.7024,27.390651401669803
1179,117.8024,27.41319225302502
1180,117.9024,27.54052597734406
1181,118.0024,27.56649709659954
1182,118.1024,27.58890023728492
1183,118.2024,27.520783925190507
1184,118.3024,28.155807671003885
1185,118.4024,28.706542496522825
1186,118.5024,28.89482835487404
1187,118.6024,29.236156444300253
1188,118.7024,29.411632775182103
1189,118.8024,29.12134765112219
1190,118.9024,29.643868163032312
1191,119.0024,30.04087679168322
1192,119.1024,29.940139592192573
1193,119.2024,30.153701046383656
1194,119.3024,29.956195051879934
1195,119.4024,30.142016504432316
1196,119.5024,30.613008489108612
1197,119.6024,30.509141792046854
1198,119.7024,30.572615071330613
1199,119.8024,30.43312117965758
1200,119.9024,30.173188500236424
1201,120.0024,30.365391733061607
1202,120.1024,30.4287261709003
1203,120.2024,30.203917281810668
1204,120.3024,30.187150558147607
1205,120.4024,30.113914255834192
1206,120.5024,29.894815298732993
1207,120.6024,29.993379372319847
1208,120.7024,30.28521798922934
1209,120.8024,29.69389329547127
1210,120.9024,29.693514118520977
1211,121.0024,29.8939635264085
1212,121.1024,29.634291719023476
1213,121.2024,29.60306875668354
1214,121.3024,29.46612392312804
1215,121.4024,29.386937619678164
1216,121.5024,30.021554274950752
1217,121.6024,29.934470917714826
1218,121.7024,29.664258489008514
1219,121.8024,29.947018800882702
1220,121.9024,30.134842108411053
1221,122.0024,30.428857658049257
1222,122.1024,30.532303755290737
1223,122.2024,30.599303824088178
1224,122.3024,30.106826474448482
1225,122.4024,30.219246704134033
1226,122.5024,29.98476215881254
1227,122.6025,30.073278196251447
1228,122.7025,29.543839175335453
1229,122.8025,30.0503207701977
1230,122.9025,29.86447822404579
1231,123.0025,29.412219138052674
1232,123.1025,29.55389218299888
1233,123.2025,29.43669868263482
1234,123.3025,29.48573121051412
1235,123.4025,29.279812911105854
1236,123.5025,29.382458930284358
1237,123.6025,28.981114915904648
1238,123.7025,29.129498788479594
1239,123.8025,28.956900859926105
1240,123.9025,28.646714326143194
1241,124.0025,28.664523356002917
1242,124.1025,28.640063887118494
1243,124.2025,28.7371853516657
1244,124.3025,28.586976983801556
1245,124.4025,28.270995958773476
1246,124.5025,27.814117096604363
1247,124.6025,28.039993387500317
1248,124.7025,27.71534520004062
1249,124.8025,27.533808453571286
1250,124.9025,27.579739163143792
1251,125.0025,27.420233980758574
1252,125.1025,26.892381411019628
1253,125.2025,27.071681571625795
1254,125.3025,27.16633235020258
1255,125.4025,26.837581945326026
1256,125.5025,26.483431557377006
1257,125.6025,26.271024441143968
1258,125.7025,26.14514629126942
1259,125.8025,26.12490415274658
1260,125.9025,25.903325876509342
1261,126.0025,25.844337561077754
1262,126.1025,25.90866861023106
1263,126.2025,26.30184631425339
1264,126.3025,26.371738447244592
1265,126.4025,26.72458817992624
1266,126.5025,27.678569365572255
1267,126.6025,28.174562956838923
1268,126.7025,28.877261263650105
1269,126.8025,29.897460784625608
1270,126.9025,30.66732997034099
1271,127.0025,30.25039674129915
1272,127.1025,29.700167500664595
1273,127.2025,29.67560520137991
1274,127.3025,29.106236319334975
1275,127.4025,28.8839481004863
1276,127.5025,28.718238069197852
1277,127.6026,28.29483808471193
1278,127.7026,27.88794692909806
1279,127.8026,27.43455929841041
1280,127.9026,27.105841794281666
1281,128.0026,26.199087505805092
1282,128.1026,26.07754317185431
1283,128.2026,25.711064722926046
1284,128.3026,25.528149719210656
1285,128.4026,25.374827200962997
1286,128.5026,25.30690238123848
1287,128.6026,25.264047769115123
1288,128.7026,25.534217286341836
1289,128.8026,25.604345065618656
1290,128.9026,25.9333397690864
1291,129.0026,26.75419106273703
1292,129.1026,27.20964036982348
1293,129.2026,28.068413896000468
1294,129.3026,28.375533432190405
1295,129.4026,28.861917992811346
1296,129.5026,29.754790161721807
1297,129.6026,30.459178521945734
1298,129.7026,30.581500276617078
1299,129.8026,30.02084423198508
1300,129.9026,29.820721995715033
1301,130.0026,29.537597629142454
1302,130.1026,29.386614726318793
1303,130.2026,29.622754614729313
1304,130.3026,29.40156238211155
1305,130.4026,28.960994403701893
1306,130.5026,28.399128305183638
1307,130.6026,28.087538982552047
1308,130.7026,27.512288714766417
1309,130.8026,26.916482726090262
1310,130.9026,26.599669723465407
1311,131.0026,25.97173006249542
1312,131.1026,25.648875960301474
1313,131.2026,25.14018880399473
1314,131.3026,25.264045793144412
1315,131.4026,25.22592383531607
1316,131.5026,25.311939766639664
1317,131.6026,25.54730650129965
1318,131.7026,25.84459615191521
1319,131.8026,26.070588663734124
1320,131.9026,26.845091263901136
1321,132.0026,27.42108221070856
1322,132.1026,27.880829554044567
1323,132.2026,29.35205705852718
1324,132.3026,30.04856798865621
1325,132.4026,30.45460219846647
1326,132.5026,30.892851352114967
1327,132.6027,30.649231828714495
1328,132.7027,30.228399851846152
1329,132.8027,29.848812073007046
1330,132.9027,29.29485194877196
1331,133.0027,28.337111943300457
1332,133.1027,27.912413080321507
1333,133.2027,26.8674937584585
1334,133.3027,26.100205640467397
1335,133.4027,25.890861027828578
1336,133.5027,25.607161907679327
1337,133.6027,25.46252452211745
1338,133.7027,25.19709036401741
1339,133.8027,25.363411226562214
1340,133.9027,25.585797091304514
1341,134.0027,25.878819872275663
1342,134.1027,26.59685048703647
1343,134.2027,27.718235556268084
1344,134.3027,28.055530600617544
1345,134.4027,29.233520709833137
1346,134.5027,30.335041298236817
1347,134.6027,30.80336373818398
1348,134.7027,30.338416965891515
1349,134.8027,30.084895303073527
1350,134.9027,29.563110522928078
1351,135.0027,28.541782615808923
1352,135.1027,27.246406545227412
1353,135.2027,26.148799869571626
1354,135.3027,25.85459836279826
1355,135.4027,25.47359875359023
1356,135.5027,25.43853153195766
1357,135.6027,25.422291923250857
1358,135.7027,26.125194384334833
1359,135.8027,27.117898553469775
1360,135.9027,28.0360342830483
1361,136.0027,29.675545131190663
1362,136.1027,30.722659214507747
1363,136.2027,30.39734979569525
1364,136.3027,30.04582105920468
1365,136.4027,29.52017709133428
1366,136.5027,28.604808048858473
1367,136.6027,27.954687276851416
1368,136.7027,26.897063667019744
1369,136.8027,26.111911150137608
1370,136.9027,25.76650396896435
1371,137.0027,25.582481247938716
1372,137.1027,25.541658378248695
1373,137.2027,26.183987562563136
1374,137.3027,27.140528815486352
1375,137.4027,28.497146636990333
1376,137.5027,30.189303683401967
1377,137.6028,30.61014381477007
1378,137.7028,29.887169852258918
1379,137.8028,29.587766530803005
1380,137.9028,29.058590777906517
1381,138.0028,28.180541855531292
1382,138.1028,26.896925061102177
1383,138.2028,26.194432414891377
1384,138.3028,25.834452167788
1385,138.4028,25.42042362079511
1386,138.5028,25.403816186250708
1387,138.6028,26.263520904632426
1388,138.7028,27.28938880669408
1389,138.8028,28.255661159904545
1390,138.9028,28.96754429150433
1391,139.0028,30.13012493802873
1392,139.1028,30.9528743351087
1393,139.2028,30.927157108618076
1394,139.3028,30.446653843132932
1395,139.4028,30.044005607339567
1396,139.5028,29.34807192143883
1397,139.6028,28.0350529325267
1398,139.7028,26.54538266788795
1399,139.8028,26.528991340664202
1400,139.9028,26.125251870730036
1401,140.0028,25.638728478473123
1402,140.1028,25.46546772298494
1403,140.2028,25.75492080943654
1404,140.3028,26.666816196709952
1405,140.4028,27.929339869631875
1406,140.5028,28.869868032228638
1407,140.6028,30.68021092172884
1408,140.7028,30.760281622082772
1409,140.8028,30.007005815198646
1410,140.9028,29.2809042543896
1411,141.0028,27.643477573493282
1412,141.1028,26.923285741285472
1413,141.2028,26.401984056285567
1414,141.3028,26.06343112118842
1415,141.4028,25.768963970901215
1416,141.5028,25.58486881701832
1417,141.6028,25.603369461331905
1418,141.7028,25.7031614004862
1419,141.8028,26.488094907111986
1420,141.9028,27.355634566042877
1421,142.0028,27.972358724639093
1422,142.1028,28.970543011612367
1423,142.2028,30.3723963573827
1424,142.3028,30.727323050495595
1425,142.4028,29.631530964036877
1426,142.5028,29.270968479866593
1427,142.6029,29.02263527424446
1428,142.7029,29.041038899845336
1429,142.8029,28.68871663679765
1430,142.9029,28.255745735078357
1431,143.0029,27.891366462290094
1432,143.1029,27.13384764342149
1433,143.2029,26.50584634348526
1434,143.3029,26.438993407487914
1435,143.4029,25.94534747846514
1436,143.5029,25.736356986173554
1437,143.6029,25.687718187924364
1438,143.7029,25.532242637566192
1439,143.8029,25.59750549299267
1440,143.9029,25.745955727684954
1441,144.0029,25.686593714076515
1442,144.1029,26.397977074483347
1443,144.2029,26.738467731812012
1444,144.3029,27.14042451955018
1445,144.4029,27.236328652789776
1446,144.5029,27.916193728804814
1447,144.6029,28.026118115300097
1448,144.7029,28.700549105580755
1449,144.8029,29.333433645253773
1450,144.9029,29.58167781404594
1451,145.0029,29.975267553337833
1452,145.1029,30.263787652299257
1453,145.2029,30.689689711898016
1454,145.3029,30.61313345358476
1455,145.4029,30.2366311339994
1456,145.5029,29.89405873286502
1457,145.6029,29.64761808131145
1458,145.7029,29.237569326244614
1459,145.8029,29.239676845757998
1460,145.9029,28.961450412884638
1461,146.0029,28.748178361831183
1462,146.1029,28.69735668349761
1463,146.2029,28.396967812649965
1464,146.3029,28.017372881461537
1465,146.4029,27.903978418980245
1466,146.5029,27.356702252591308
1467,146.6029,27.238046419923194
1468,146.7029,26.764302098497982
1469,146.8029,26.656626875449145
1470,146.9029,26.271672054133095
1471,147.0029,26.19246187968001
1472,147.1029,26.132516115434665
1473,147.2029,25.847294865974437
1474,147.3029,25.854614006560617
1475,147.4029,25.621227160098577
1476,147.5029,25.81031034775797
1477,147.603,25.909870638641394
1478,147.703,25.93782532974072
1479,147.803,26.469477068104517
1480,147.903,26.66996052603318
1481,148.003,27.67839095363314
1482,148.103,28.883649401335152
1483,148.203,29.70769010812114
1484,148.303,30.652197640388867
1485,148.403,30.601272059758102
1486,148.503,30.59872842226706
1487,148.603,30.195008991017342
1488,148.703,29.593054976565135
1489,148.803,29.47503133638951
1490,148.903,29.11122830340563
1491,149.003,29.090663622296166
1492,149.103,29.094109549247793
1493,149.203,28.982160565391997
1494,149.303,28.730196673536597
1495,149.403,28.218473375489737
1496,149.503,28.031451982610488
1497,149.603,27.366262732993775
1498,149.703,26.9790365208715
1499,149.803,26.692569241865346
1500,149.903,26.178929822315943
1501,150.003,25.897710986129983
1502,150.103,25.971628880955343
1503,150.203,25.747563072603
1504,150.303,25.777560595616386
1505,150.403,25.72739956958949
1506,150.503,25.764173128818292
1507,150.603,25.728274958492253
1508,150.703,26.217573178999746
1509,150.803,26.60969503560914
1510,150.903,26.861703259718187
1511,151.003,27.158141315548196
1512,151.103,27.625934363719693
1513,151.203,27.496993009228397
1514,151.303,27.858116800364726
1515,151.403,27.890423726169075
1516,151.503,27.95314944045287
1517,151.603,27.813741118428847
1518,151.703,28.68561074021956
1519,151.803,29.619121557231928
1520,151.903,29.80228821349037
1521,152.003,29.77041740294776
1522,152.103,29.903267251739432
1523,152.203,30.02200998777674
1524,152.303,30.332122465367217
1525,152.403,30.638352048979574
1526,152.5031,30.54116606506866
1527,152.6031,30.746710557627193
1528,152.7031,30.673626031960737
1529,152.8031,30.549666173863653
1530,152.9031,30.676920169437775
1531,153.0031,30.7241957934409
1532,153.1031,30.00022272150981
1533,153.2031,30.397432701409702
1534,153.3031,29.9351235286415
1535,153.4031,29.861236316138598
1536,153.5031,30.059009516565833
1537,153.6031,29.698030407241486
1538,153.7031,29.72805057358317
1539,153.8031,29.49013174362632
1540,153.9031,29.151474578906363
1541,154.0031,28.956534926546595
1542,154.1031,29.191262422574155
1543,154.2031,28.67240881960833
1544,154.3031,28.370562496445903
1545,154.4031,28.200421894499353
1546,154.5031,28.247486635098745
1547,154.6031,27.961127968248192
1548,154.7031,27.880172759146372
1549,154.8031,27.05259188782622
1550,154.9031,27.18550275512962
1551,155.0031,26.90527528876676
1552,155.1031,27.085785384849398
1553,155.2031,26.909347508757886
1554,155.3031,26.685001093121173
1555,155.4031,26.72524508200827
1556,155.5031,26.9825482002649
1557,155.6031,26.79677935826913
1558,155.7031,26.8802939028914
1559,155.8031,26.47115522473439
1560,155.9031,26.60658498923466
1561,156.0031,26.58972201385098
1562,156.1031,26.70876004720087
1563,156.2031,26.376438435965415
1564,156.3031,26.268607679770355
1565,156.4031,26.436759229560167
1566,156.5031,26.10551105777627
1567,156.6031,26.053718675623358
1568,156.7031,26.140465840289444
1569,156.8031,26.197196230605456
1570,156.9031,26.38744422826206
1571,157.0031,26.17088779082627
1572,157.1031,26.249454598644302
1573,157.2031,26.129472421934942
1574,157.3031,26.32862969659497
1575,157.4031,26.049337424326495
1576,157.5032,26.187501050812003
1577,157.6032,26.070345224088822
1578,157.7032,26.299918092222164
1579,157.8032,26.324283753838262
1580,157.9032,26.592450211205428
1581,158.0032,26.36265504008048
1582,158.1032,26.594177789157452
1583,158.2032,26.865365337447024
1584,158.3032,26.90849273974987
1585,158.4032,27.00477078044996
1586,158.5032,26.770127730947156
1587,158.6032,26.915836383682866
1588,158.7032,27.01138636004019
1589,158.8032,26.57374247764734
1590,158.9032,26.40033924230363
1591,159.0032,26.486492451748344
1592,159.1032,26.444786101948537
1593,159.2032,26.43286034971138
1594,159.3032,26.4793628522257
1595,159.4032,26.31669310503642
1596,159.5032,26.363116851476388
1597,159.6032,26.447013099690114
1598,159.7032,26.39820877955134
1599,159.8032,26.323716652579716
1600,159.9032,26.283763203805062
1601,160.0032,26.158078124996276
1602,160.1032,26.030222443753367
1603,160.2032,26.36681634830712
1604,160.3032,26.34711710337904
1605,160.4032,26.358891634847506
1606,160.5032,26.12088354261811
1607,160.6032,26.473129170200327
1608,160.7032,26.49654738766022
1609,160.8032,26.2224250142839
1610,160.9032,26.118672932890274
1611,161.0032,25.99987633489882
1612,161.1032,26.030502105358085
1613,161.2032,25.930068675107897
1614,161.3032,26.045369597010776
1615,161.4032,26.07621191683819
1616,161.5032,26.226619159154588
1617,161.6032,26.047936394324473
1618,161.7032,26.09030454803484
1619,161.8032,26.04108271116812
1620,161.9032,26.193759047766715
1621,162.0032,26.13906085853624
1622,162.1032,26.50949043241698
1623,162.2032,26.28348861045362
1624,162.3032,26.40767849419494
1625,162.4032,26.377772088282914
1626,162.5033,26.40823544527103
1627,162.6033,26.30517616247526
1628,162.7033,26.394775418128177
1629,162.8033,26.161702297217612
1630,162.9033,26.12059433289361
1631,163.0033,26.156537655421943
1632,163.1033,26.437328195133478
1633,163.2033,26.607671143705318
1634,163.3033,26.846814444284778
1635,163.4033,26.90971579123756
1636,163.5033,27.06660778905826
1637,163.6033,27.33494168477971
1638,163.7033,27.65188329354054
1639,163.8033,27.798996821959012
1640,163.9033,28.01891766535256
1641,164.0033,28.298147628431586
1642,164.1033,28.72275027338079
1643,164.2033,29.440024850705843
1644,164.3033,30.31161869669146
1645,164.4033,30.3797455532183
1646,164.5033,30.536866167456655
1647,164.6033,30.278394876780165
1648,164.7033,30.08024736335173
1649,164.8033,29.71910710634658
1650,164.9033,29.359561526971603
1651,165.0033,29.1774417107996
1652,165.1033,28.8801912875466
1653,165.2033,29.137208245535362
1654,165.3033,28.79594892112113
1655,165.4033,28.329038890094164
1656,165.5033,28.3447807242663
1657,165.6033,28.216855679648162
1658,165.7033,28.120596067210332
1659,165.8033,28.187787339297746
1660,165.9033,28.069027071442054
1661,166.0033,27.841889659867636
1662,166.1033,27.468051080154815
1663,166.2033,27.009998249404543
1664,166.3033,27.060454026913856
1665,166.4033,26.888633294353017
1666,166.5033,26.96360792298533
1667,166.6033,26.580748321530557
1668,166.7033,26.581092090533495
1669,166.8033,26.704616173288724
1670,166.9033,26.520484956152934
1671,167.0033,26.42224424498143
1672,167.1033,26.59338521888988
1673,167.2033,26.37188393857937
1674,167.3033,26.232086530833673
1675,167.4033,26.515556845476546
1676,167.5034,26.56413637042041
1677,167.6034,26.731816819479054
1678,167.7034,26.467945496972796
1679,167.8034,26.47428034276803
1680,167.9034,26.48567256215932
1681,168.0034,26.58542233702751
1682,168.1034,26.61740805310992
1683,168.2034,26.779357386035063
1684,168.3034,27.254950431682957
1685,168.4034,27.30373931832479
1686,168.5034,26.994835985055087
1687,168.6034,27.336765402798303
1688,168.7034,27.365791502285592
1689,168.8034,27.58422162892813
1690,168.9034,28.031458696349166
1691,169.0034,28.391643478887257
1692,169.1034,28.820839275186287
1693,169.2034,28.56255995752569
1694,169.3034,28.891245667369372
1695,169.4034,29.454505918239395
1696,169.5034,29.49022048763243
1697,169.6034,29.097508234298786
1698,169.7034,29.640892416650356
1699,169.8034,30.039498490736037
1700,169.9034,30.32425108257647
1701,170.0034,30.25797790602385
1702,170.1034,30.375586612838596
1703,170.2034,29.902204090180884
1704,170.3034,29.951240330820355
1705,170.4034,29.51546786632135
1706,170.5034,29.90414249680461
1707,170.6034,29.63701827886251
1708,170.7034,29.6054693643628
1709,170.8034,29.75100915258578
1710,170.9034,29.21740041276303
1711,171.0034,29.11599085252076
1712,171.1034,29.179705914142115
1713,171.2034,29.669966233627093
1714,171.3034,29.732199471909095
1715,171.4034,29.62928576049124
1716,171.5034,29.326199143771383
1717,171.6034,29.385101548691363
1718,171.7034,29.369144257019094
1719,171.8034,29.338015645071295
1720,171.9034,29.037890398039025
1721,172.0034,29.388372383377867
1722,172.1034,29.098576905953408
1723,172.2034,28.591834465074655
1724,172.3034,28.338733784470463
1725,172.4034,28.28115122410177
1726,172.5035,28.350173726421218
1727,172.6035,27.818476964660153
1728,172.7035,28.20150309066582
1729,172.8035,28.221989027182158
1730,172.9035,27.929631214950646
1731,173.0035,27.7577682706797
1732,173.1035,27.44467772756016
1733,173.2035,27.28185416252545
1734,173.3035,27.23567288256603
1735,173.4035,27.22883437685259
1736,173.5035,27.028148934237997
1737,173.6035,26.983497124707036
1738,173.7035,26.587925335330716
1739,173.8035,26.553699469627702
1740,173.9035,26.4043423950453
1741,174.0035,26.36081306885911
1742,174.1035,26.452515804445902
1743,174.2035,26.43788317535605
1744,174.3035,26.60215163354761
1745,174.4035,26.549361421776254
1746,174.5035,26.621096952493527
1747,174.6035,26.698765002787205
1748,174.7035,26.51032664149327
1749,174.8035,26.440295066539814
1750,174.9035,26.53822622949867
1751,175.0035,26.379257946516205
1752,175.1035,25.998858617710056
1753,175.2035,25.952569786899186
1754,175.3035,25.859095224440864
1755,175.4035,25.733933765018772
1756,175.5035,25.63107466107536
1757,175.6035,25.57750128066789
1758,175.7035,25.353315553579122
1759,175.8035,25.428587420363133
1760,175.9035,25.57385525115383
1761,176.0035,25.44616170264778
1762,176.1035,25.395127438105252
1763,176.2035,25.483423269155153
1764,176.3035,25.543506063778082
1765,176.4035,25.522231087442936
1766,176.5035,25.280452006235222
1767,176.6035,25.557561294323023
1768,176.7035,25.482043947715354
1769,176.8035,25.578945153716262
1770,176.9035,25.744758723178542
1771,177.0035,26.10556690165738
1772,177.1035,25.994658872404354
1773,177.2035,25.725661227938666
1774,177.3035,25.986461486897635
1775,177.4035,25.833011388081772
1776,177.5036,25.742297700870516
1777,177.6036,25.704058219970065
1778,177.7036,26.03213735111569
1779,177.8036,25.875697515955466
1780,177.9036,26.212546629984317
1781,178.0036,26.39016662862799
1782,178.1036,26.724173012285746
1783,178.2036,26.675911715983368
1784,178.3036,26.435208170501717
1785,178.4036,26.540537831452603
1786,178.5036,26.458396382963034
1787,178.6036,26.40947196749551
1788,178.7036,26.52357537337408
1789,178.8036,26.267062420072314
1790,178.9036,26.084494432836042
1791,179.0036,26.590909075822488
1792,179.1036,26.520417723442993
1793,179.2036,26.106383133352793
1794,179.3036,26.07283804038298
1795,179.4036,26.008012250058446
1796,179.5036,26.313437479415988
1797,179.6036,26.44623063630941
1798,179.7036,26.20803653014507
1799,179.8036,26.49575373146147
1800,179.9036,26.453232374171318
1801,180.0036,26.695964602231058
1802,180.1036,26.701899642581324
1803,180.2036,26.654236969595065
1804,180.3036,26.61451668948153
1805,180.4036,26.795887220379004
1806,180.5036,26.520233505881702
1807,180.6036,26.887606263965022
1808,180.7036,26.91905784630967
1809,180.8036,27.643375245739424
1810,180.9036,27.493090360899114
1811,181.0036,27.710065749326706
1812,181.1036,27.730650079478195
1813,181.2036,28.019450176681225
1814,181.3036,27.818770755497226
1815,181.4036,27.925159791501713
