Frame,Time (ns),Radius of Gyration 2 (3098 atoms)
935,93.4019,17.025653095329524
936,93.5019,16.985425511764408
937,93.6019,17.043706543233167
938,93.7019,17.063182476151464
939,93.8019,16.94922092060744
940,93.9019,17.018068206328753
941,94.0019,17.04576603963905
942,94.1019,17.097193471838324
943,94.2019,17.02391533457143
944,94.3019,17.035826200646596
945,94.4019,17.02867042754772
946,94.5019,17.169713183242553
947,94.6019,17.17673738029734
948,94.7019,17.139049479434174
949,94.8019,17.170944418956392
950,94.9019,17.073766921859622
951,95.0019,17.07288111160379
952,95.1019,17.029658883534864
953,95.2019,17.18403547083233
954,95.3019,17.039078121956265
955,95.4019,17.06777992499246
956,95.5019,17.083863153216722
957,95.6019,17.133076261468236
958,95.7019,17.0071423787557
959,95.8019,16.969245053625727
960,95.9019,17.017905625984028
961,96.0019,16.980063909546484
962,96.1019,17.029212968504027
963,96.2019,17.054349271124586
964,96.3019,17.105619843416388
965,96.4019,17.108480297954973
966,96.5019,17.125668529732877
967,96.6019,17.07847856955275
968,96.7019,17.03237679209759
969,96.8019,17.06605145274029
970,96.9019,17.161679692823206
971,97.0019,17.130929933780813
972,97.1019,17.092715156624386
973,97.2019,17.074235372430106
974,97.3019,17.069230054002013
975,97.4019,17.092225987149593
976,97.5019,17.151121335685556
977,97.602,16.926637708846233
978,97.702,17.051493521766453
979,97.802,16.942189569224674
980,97.902,16.984152542791133
981,98.002,16.85695492151123
982,98.102,16.974776815449186
983,98.202,17.07590207604074
984,98.302,16.990591333053676
985,98.402,16.87169466976042
986,98.502,16.837570419116677
987,98.602,16.881015922630613
988,98.702,16.968874760449857
989,98.802,16.99267724586517
990,98.902,16.925945008129354
991,99.002,17.0674423324907
992,99.102,17.006457887552678
993,99.202,16.981008284862074
994,99.302,17.035451620116273
995,99.402,16.94157119623191
996,99.502,17.043389572047094
997,99.602,17.098617565825677
998,99.702,17.049456907118334
999,99.802,16.929626675217662
1000,99.902,16.93686511252329
1001,100.002,16.91421763683442
1002,100.102,16.961821568902945
1003,100.202,16.96413910632796
1004,100.302,16.931944477270953
1005,100.402,16.934118844346997
1006,100.502,16.919590353215778
1007,100.602,16.862879689366252
1008,100.702,16.901400739745924
1009,100.802,17.02158317637724
1010,100.902,16.80974745638712
1011,101.002,16.794637899095587
1012,101.102,16.874544834823755
1013,101.202,16.89932272488147
1014,101.302,16.796016093330778
1015,101.402,16.821540364837983
1016,101.502,16.76012138472842
1017,101.602,16.796576816652884
1018,101.702,16.825682111313583
1019,101.802,16.812367721349425
1020,101.902,16.87813624918861
1021,102.002,16.936424794091252
1022,102.102,16.861393184458827
1023,102.202,16.830322907138658
1024,102.302,16.828657050127365
1025,102.402,16.916887536675635
1026,102.502,16.91535415407746
1027,102.6021,16.89845027319299
1028,102.7021,16.936167415183363
1029,102.8021,16.87938490838207
1030,102.9021,16.915161362001314
1031,103.0021,16.838755004362373
1032,103.1021,16.896838941359775
1033,103.2021,16.89016987993667
1034,103.3021,16.882448725804775
1035,103.4021,16.85977681299361
1036,103.5021,16.855387193455442
1037,103.6021,16.93047271281337
1038,103.7021,16.82405728909227
1039,103.8021,16.943216308341828
1040,103.9021,16.93216835232483
1041,104.0021,16.92693556961608
1042,104.1021,16.93660955236204
1043,104.2021,16.957489736381874
1044,104.3021,16.877316732761443
1045,104.4021,16.909645793283318
1046,104.5021,17.05805289954713
1047,104.6021,16.93731627928285
1048,104.7021,16.93081360107645
1049,104.8021,16.862700886130252
1050,104.9021,16.99988054981061
1051,105.0021,16.945265824981597
1052,105.1021,16.75186482457161
1053,105.2021,16.907605436216233
1054,105.3021,16.790717506032777
1055,105.4021,16.79989161759287
1056,105.5021,16.87323389436753
1057,105.6021,16.870864929703952
1058,105.7021,16.831391082499422
1059,105.8021,16.848198750608006
1060,105.9021,16.888658484223836
1061,106.0021,16.86409305429352
1062,106.1021,16.831685061762247
1063,106.2021,16.968451172492653
1064,106.3021,17.036322901108747
1065,106.4021,16.957279417408518
1066,106.5021,16.901084189667845
1067,106.6021,16.937901625989205
1068,106.7021,16.92564139550618
1069,106.8021,16.888718233285655
1070,106.9021,16.97748959475607
1071,107.0021,16.854021685676145
1072,107.1021,16.858455535648236
1073,107.2021,16.85273043611765
1074,107.3021,16.884923817325106
1075,107.4021,16.882505032955805
1076,107.5022,16.886837871179903
1077,107.6022,16.812367215621833
1078,107.7022,17.03242653390522
1079,107.8022,16.93401909040914
1080,107.9022,16.89533007014888
1081,108.0022,17.097487668988904
1082,108.1022,16.87683331239842
1083,108.2022,16.944686331449525
1084,108.3022,17.009103742863882
1085,108.4022,17.013349745880188
1086,108.5022,16.980805212833296
1087,108.6022,16.92922672355806
1088,108.7022,17.028738498384737
1089,108.8022,16.9225510895783
1090,108.9022,17.003403081838137
1091,109.0022,16.9519064106407
1092,109.1022,16.942835002806472
1093,109.2022,17.040782166123538
1094,109.3022,17.032394094750423
1095,109.4022,17.00365405260349
1096,109.5022,16.969393436441546
1097,109.6022,17.0040222147142
1098,109.7022,16.98291085134452
1099,109.8022,17.037865502674176
1100,109.9022,16.97744747247561
1101,110.0022,17.009934226246433
1102,110.1022,17.061173516944876
1103,110.2022,16.997294830575704
1104,110.3022,17.052674948600437
1105,110.4022,17.05662472679827
1106,110.5022,17.068402961258542
1107,110.6022,16.969415496422112
1108,110.7022,16.91843265646036
1109,110.8022,17.0511707321764
1110,110.9022,17.03672899165171
1111,111.0022,17.071601547682864
1112,111.1022,17.01054203732053
1113,111.2022,16.950049378078553
1114,111.3022,16.983597269932588
1115,111.4022,17.039889261096217
1116,111.5022,17.01322783691825
1117,111.6022,16.92087519064678
1118,111.7022,17.001504064546708
1119,111.8022,16.885398881156327
1120,111.9022,16.928459271821573
1121,112.0022,17.056133342037217
1122,112.1022,16.97385376335197
1123,112.2022,16.929998945628544
1124,112.3022,17.05140748674137
1125,112.4022,16.983338623574536
1126,112.5023,16.9286523655462
1127,112.6023,16.94282500664077
1128,112.7023,17.00604353233015
1129,112.8023,16.914434612292506
1130,112.9023,16.839349764562225
1131,113.0023,16.78220321727181
1132,113.1023,16.94218675345614
1133,113.2023,16.76734558537963
1134,113.3023,16.861271435635942
1135,113.4023,16.96192929441057
1136,113.5023,16.894619294620714
1137,113.6023,16.908913408654335
1138,113.7023,16.968592473560356
1139,113.8023,16.918093143940446
1140,113.9023,16.975590208137124
1141,114.0023,16.923691469339754
1142,114.1023,16.956254882782446
1143,114.2023,16.884697093317456
1144,114.3023,16.858763768100744
1145,114.4023,16.890415904870515
1146,114.5023,16.94127294885791
1147,114.6023,16.991450775562235
1148,114.7023,16.881665848117795
1149,114.8023,16.968669695015226
1150,114.9023,16.96809995934131
1151,115.0023,16.917373709850143
1152,115.1023,16.85935742622173
1153,115.2023,16.885867860406012
1154,115.3023,16.929584995585355
1155,115.4023,16.93573694844273
1156,115.5023,16.850357078723853
1157,115.6023,16.92618577080103
1158,115.7023,16.81354998019669
1159,115.8023,16.900509255384403
1160,115.9023,16.8110773504859
1161,116.0023,16.853153879056183
1162,116.1023,16.92990868422285
1163,116.2023,17.04415514165715
1164,116.3023,16.939480800005924
1165,116.4023,16.893286748805174
1166,116.5023,16.91943533718454
1167,116.6023,16.87109750943434
1168,116.7023,16.936368556111795
1169,116.8023,16.952507440454358
1170,116.9023,16.996268588281772
1171,117.0023,16.964562927936992
1172,117.1023,16.959324178946172
1173,117.2023,16.805890306053907
1174,117.3023,16.873112735153175
1175,117.4023,16.78581064526651
1176,117.5024,16.931571333699498
1177,117.6024,16.871367347990976
1178,117.7024,16.92292674441803
1179,117.8024,16.782444346279753
1180,117.9024,16.84880434138649
1181,118.0024,16.92425826168652
1182,118.1024,16.807413568493484
1183,118.2024,16.88898795720213
1184,118.3024,16.856489175805375
1185,118.4024,16.818023879028342
1186,118.5024,16.859020230108726
1187,118.6024,16.86775922906986
1188,118.7024,16.979784916796334
1189,118.8024,16.904819838994737
1190,118.9024,16.88899362913943
1191,119.0024,16.946798757736172
1192,119.1024,16.910161543635745
1193,119.2024,16.989601984888502
1194,119.3024,16.961091026492323
1195,119.4024,16.913869363704986
1196,119.5024,17.002254008844965
1197,119.6024,16.90640166211437
1198,119.7024,17.03260611929445
1199,119.8024,16.897395695603525
1200,119.9024,17.00421452084339
1201,120.0024,16.824338248756955
1202,120.1024,16.87482660398094
1203,120.2024,16.882256340040584
1204,120.3024,16.865425678184433
1205,120.4024,16.920848386908673
1206,120.5024,16.835383541003594
1207,120.6024,16.80527822694265
1208,120.7024,16.809089536910403
1209,120.8024,16.745055288487624
1210,120.9024,16.83181422046246
1211,121.0024,16.822078397976817
1212,121.1024,16.90689668238016
1213,121.2024,16.910003877018184
1214,121.3024,16.838755381379695
1215,121.4024,16.723463005639257
1216,121.5024,16.737940595619058
1217,121.6024,16.708727141458848
1218,121.7024,16.84847845875798
1219,121.8024,16.863350644686246
1220,121.9024,16.719499271221082
1221,122.0024,16.832798230037703
1222,122.1024,16.876597532876094
1223,122.2024,16.900868230042104
1224,122.3024,16.86715375580925
1225,122.4024,16.989271785650683
1226,122.5024,16.911823819487147
1227,122.6025,16.83354653679365
1228,122.7025,16.953394705574897
1229,122.8025,16.827471033911806
1230,122.9025,16.870304775725778
1231,123.0025,16.969670523901293
1232,123.1025,16.890743632818374
1233,123.2025,16.960706913487677
1234,123.3025,17.010287210696667
1235,123.4025,16.99150296135266
1236,123.5025,16.91280331643023
1237,123.6025,16.961170185752163
1238,123.7025,16.97706513018752
1239,123.8025,16.881563674464637
1240,123.9025,16.811725953647983
1241,124.0025,16.840505785683096
1242,124.1025,16.931514164949174
1243,124.2025,16.90083127693202
1244,124.3025,16.822206360179784
1245,124.4025,16.919994163798208
1246,124.5025,16.87897977760145
1247,124.6025,16.88189605430832
1248,124.7025,16.834024448270252
1249,124.8025,16.8607100585858
1250,124.9025,16.92720548124616
1251,125.0025,16.928327854925683
1252,125.1025,16.936944481494052
1253,125.2025,17.04922544673206
1254,125.3025,16.87436125214123
1255,125.4025,17.0315611294593
1256,125.5025,16.847994392996757
1257,125.6025,16.89918726622006
1258,125.7025,16.947909641607577
1259,125.8025,16.952808265790956
1260,125.9025,16.97101979395174
1261,126.0025,16.85202624181921
1262,126.1025,16.893158860983508
1263,126.2025,17.00732034753843
1264,126.3025,16.959116193134832
1265,126.4025,16.9932329884191
1266,126.5025,16.942406536871744
1267,126.6025,16.914975801517084
1268,126.7025,16.971059309280626
1269,126.8025,17.002014349530945
1270,126.9025,17.003615584374554
1271,127.0025,16.91029638787457
1272,127.1025,16.920716838248428
1273,127.2025,16.981617640508645
1274,127.3025,16.86859476034286
1275,127.4025,16.97368219887772
1276,127.5025,16.993350902167318
1277,127.6026,17.038198662392823
1278,127.7026,16.943775960076675
1279,127.8026,16.935763709708688
1280,127.9026,17.007271738728985
1281,128.0026,16.884037147605845
1282,128.1026,16.96098075101595
1283,128.2026,16.83886767280629
1284,128.3026,16.90357822716757
1285,128.4026,16.93530031564165
1286,128.5026,16.85364535243351
1287,128.6026,16.849904532532033
1288,128.7026,16.795269939451316
1289,128.8026,16.85349627369335
1290,128.9026,16.82310303092823
1291,129.0026,16.788350910988417
1292,129.1026,16.696491572230016
1293,129.2026,16.77801041565651
1294,129.3026,16.756697589111248
1295,129.4026,16.78100548752676
1296,129.5026,16.69341555750058
1297,129.6026,16.778798016961208
1298,129.7026,16.69482742873357
1299,129.8026,16.754388560488373
1300,129.9026,16.83445188107882
1301,130.0026,16.798370331166577
1302,130.1026,16.8574378796993
1303,130.2026,16.778076325019367
1304,130.3026,16.767417588185904
1305,130.4026,16.726161669321222
1306,130.5026,16.764921254239876
1307,130.6026,16.85187189666486
1308,130.7026,16.713562759303873
1309,130.8026,16.74620052520949
1310,130.9026,16.68681934383786
1311,131.0026,16.735702727501465
1312,131.1026,16.72186117666113
1313,131.2026,16.713206450164922
1314,131.3026,16.710578758729756
1315,131.4026,16.770531670523035
1316,131.5026,16.80189775016013
1317,131.6026,16.69655486569693
1318,131.7026,16.85960562793881
1319,131.8026,16.782652889543467
1320,131.9026,16.867966957662
1321,132.0026,16.804324689182284
1322,132.1026,16.893193258424525
1323,132.2026,16.877578690508237
1324,132.3026,16.807862747707436
1325,132.4026,16.7598020007955
1326,132.5026,16.867246771060938
1327,132.6027,16.76332432956101
1328,132.7027,16.860596087060145
1329,132.8027,16.82235094395759
1330,132.9027,16.78193630679314
1331,133.0027,16.87006601158408
1332,133.1027,16.947932660409254
1333,133.2027,16.82932024745629
1334,133.3027,16.93934495274601
1335,133.4027,16.95934175431767
1336,133.5027,16.886512934069266
1337,133.6027,16.793615959811284
1338,133.7027,16.88259822303871
1339,133.8027,16.89439079871187
1340,133.9027,16.80980041648002
1341,134.0027,16.859676826221
1342,134.1027,16.855106294304164
1343,134.2027,16.858321311324172
1344,134.3027,16.7923440928201
1345,134.4027,16.867599172132387
1346,134.5027,16.804823889497317
1347,134.6027,16.84318581807076
1348,134.7027,16.79397235665746
1349,134.8027,16.868290573141035
1350,134.9027,16.76686304542468
1351,135.0027,16.823497513173816
1352,135.1027,16.953889784932034
1353,135.2027,16.792748879372173
1354,135.3027,16.737446254906892
1355,135.4027,16.736615201743504
1356,135.5027,16.84187714452533
1357,135.6027,16.75881255224114
1358,135.7027,16.714092096286677
1359,135.8027,16.70666067614362
1360,135.9027,16.751829605998974
1361,136.0027,16.751745902185732
1362,136.1027,16.86271313383398
1363,136.2027,16.878564775006062
1364,136.3027,16.709140856232953
1365,136.4027,16.774858972740617
1366,136.5027,16.818278592673995
1367,136.6027,16.866453265338787
1368,136.7027,16.886745880632777
1369,136.8027,16.809938349251446
1370,136.9027,16.86557689348651
1371,137.0027,16.81404345915641
1372,137.1027,16.828186004363143
1373,137.2027,16.860812659653952
1374,137.3027,16.811178098267828
1375,137.4027,16.744278946113166
1376,137.5027,16.84711280424366
1377,137.6028,16.748093411462907
1378,137.7028,16.763054737848325
1379,137.8028,16.87161990877971
1380,137.9028,16.95562571839523
1381,138.0028,16.938046260735266
1382,138.1028,16.879168395126378
1383,138.2028,16.924861124239822
1384,138.3028,16.90315137376988
1385,138.4028,16.876300040338375
1386,138.5028,16.850437243134003
1387,138.6028,16.868970005033468
1388,138.7028,16.8816386584749
1389,138.8028,16.919227388852306
1390,138.9028,16.924394096699007
1391,139.0028,16.97821038141265
1392,139.1028,16.813109875714794
1393,139.2028,16.9100655712771
1394,139.3028,16.820751783641352
1395,139.4028,16.9087919448382
1396,139.5028,16.923836101791824
1397,139.6028,16.86897532503575
1398,139.7028,16.876108006422058
1399,139.8028,16.9784348641557
1400,139.9028,16.843429479519397
1401,140.0028,16.865131395061105
1402,140.1028,16.879200952755813
1403,140.2028,16.90005548216799
1404,140.3028,16.811043737982914
1405,140.4028,16.989103530040374
1406,140.5028,16.983813541193346
1407,140.6028,16.994072800071283
1408,140.7028,16.916659889073944
1409,140.8028,16.915204663862628
1410,140.9028,16.84712762074498
1411,141.0028,16.862810337194716
1412,141.1028,16.87663156133093
1413,141.2028,16.90314691379109
1414,141.3028,16.888027934463224
1415,141.4028,16.84312509804092
1416,141.5028,16.922127426694487
1417,141.6028,16.97500241568579
1418,141.7028,16.992106288010916
1419,141.8028,16.933870696342197
1420,141.9028,16.824029248986022
1421,142.0028,16.87043710167696
1422,142.1028,16.87949418101601
1423,142.2028,16.957318925994155
1424,142.3028,16.93630114209118
1425,142.4028,16.798501642359888
1426,142.5028,16.83313487072061
1427,142.6029,16.76819148116187
1428,142.7029,16.851172834131233
1429,142.8029,17.001404854318693
1430,142.9029,16.939387488425183
1431,143.0029,16.901894859887058
1432,143.1029,16.882499409392743
1433,143.2029,16.859158294716085
1434,143.3029,16.998266979990145
1435,143.4029,16.99142939596799
1436,143.5029,16.941681303162277
1437,143.6029,16.93326127242447
1438,143.7029,16.813104613777565
1439,143.8029,16.930448736353146
1440,143.9029,16.894291958205415
1441,144.0029,16.892281954084595
1442,144.1029,16.953589495930306
1443,144.2029,16.877488255886213
1444,144.3029,16.77445621248439
1445,144.4029,16.821508742070606
1446,144.5029,16.840423104522777
1447,144.6029,16.88855967274807
1448,144.7029,16.82994432317373
1449,144.8029,16.92970131417708
1450,144.9029,16.81881827363705
1451,145.0029,16.983344064162107
1452,145.1029,17.003913263867418
1453,145.2029,17.05167719112506
1454,145.3029,16.91554903482872
1455,145.4029,16.925173773324087
1456,145.5029,16.900599762136494
1457,145.6029,16.966046987654316
1458,145.7029,16.94998966705324
1459,145.8029,17.006011473238836
1460,145.9029,16.929837797760367
1461,146.0029,16.9528317312117
1462,146.1029,16.98282105885426
1463,146.2029,17.032360155371165
1464,146.3029,16.86051243793637
1465,146.4029,16.93973387055703
1466,146.5029,16.867260806455217
1467,146.6029,16.995496833036082
1468,146.7029,16.91902817853505
1469,146.8029,16.969051264461633
1470,146.9029,17.000425765390762
1471,147.0029,16.926415143729173
1472,147.1029,16.9527284515725
1473,147.2029,16.944427055972277
1474,147.3029,16.99190876378414
1475,147.4029,16.982531776190648
1476,147.5029,16.93678322304196
1477,147.603,16.936473137761208
1478,147.703,16.990187571782602
1479,147.803,16.922226241989808
1480,147.903,16.938417481457645
1481,148.003,16.908033775212456
1482,148.103,16.87383531028947
1483,148.203,16.955074538455758
1484,148.303,17.02051235235843
1485,148.403,16.957764306683924
1486,148.503,17.052159101581186
1487,148.603,16.928688280370924
1488,148.703,16.981542362204717
1489,148.803,16.855664773153162
1490,148.903,16.89461725707429
1491,149.003,16.891940021947494
1492,149.103,16.8858059390919
1493,149.203,16.902595040709226
1494,149.303,16.961327839287758
1495,149.403,16.870893419735786
1496,149.503,16.951085783797037
1497,149.603,16.94858889060398
1498,149.703,16.868848052163962
1499,149.803,16.907423561408837
1500,149.903,16.92952195816852
1501,150.003,16.890689853329548
1502,150.103,16.973246983765627
1503,150.203,16.872317144159073
1504,150.303,16.916634528630816
1505,150.403,16.878641105180115
1506,150.503,16.876955543838818
1507,150.603,16.917893159078126
1508,150.703,17.01695198145252
1509,150.803,16.87555363041364
1510,150.903,16.92545545747945
1511,151.003,16.957869119352075
1512,151.103,16.908083327887844
1513,151.203,17.00036069584189
1514,151.303,16.995592060994618
1515,151.403,16.988987663624044
1516,151.503,17.054286868411438
1517,151.603,16.956656722231713
1518,151.703,16.98291325006715
1519,151.803,16.87650908966858
1520,151.903,16.828162627883316
1521,152.003,16.937582450016883
1522,152.103,16.786799815175208
1523,152.203,16.946491841037076
1524,152.303,16.809151530670338
1525,152.403,16.772687243701608
1526,152.5031,16.819386419589012
1527,152.6031,16.81026597287368
1528,152.7031,16.867815510479097
1529,152.8031,16.9519513413096
1530,152.9031,16.890110167217117
1531,153.0031,16.902003590070983
1532,153.1031,16.773426323116137
1533,153.2031,16.914912747125918
1534,153.3031,16.933744134822973
1535,153.4031,16.97027514247084
1536,153.5031,16.958666998364954
1537,153.6031,16.86214957341126
1538,153.7031,16.982804832566874
1539,153.8031,17.03621369493302
1540,153.9031,17.09984732635287
1541,154.0031,16.911050715108107
1542,154.1031,16.93126255157628
1543,154.2031,17.003346070426957
1544,154.3031,16.887769240835933
1545,154.4031,16.918267464054548
1546,154.5031,16.950568580268378
1547,154.6031,16.882191784190685
1548,154.7031,16.930975137206463
1549,154.8031,16.9631629923297
1550,154.9031,16.946751009285364
1551,155.0031,16.976243481831645
1552,155.1031,16.897199858932424
1553,155.2031,16.8741067139626
1554,155.3031,16.909821943788767
1555,155.4031,16.958441573613293
1556,155.5031,16.96462287328622
1557,155.6031,16.919819198018818
1558,155.7031,16.956659343710776
1559,155.8031,16.91266180111394
1560,155.9031,16.874691380203842
1561,156.0031,17.001497896404807
1562,156.1031,17.01356583244085
1563,156.2031,16.857259069170542
1564,156.3031,16.973900281915085
1565,156.4031,16.891203072282376
1566,156.5031,16.974561875484635
1567,156.6031,16.91786685469404
1568,156.7031,16.945798034574796
1569,156.8031,16.997050384461733
1570,156.9031,16.94382289038801
1571,157.0031,16.995027695193162
1572,157.1031,16.908159209002402
1573,157.2031,16.93412994693823
1574,157.3031,17.017348745501778
1575,157.4031,16.958115602724657
1576,157.5032,16.89682005867935
1577,157.6032,16.963531694089202
1578,157.7032,16.91613330500848
1579,157.8032,16.934896457211977
1580,157.9032,16.947701516750136
1581,158.0032,17.035558021793776
1582,158.1032,16.89749491056507
1583,158.2032,16.962713051973076
1584,158.3032,16.90158539356915
1585,158.4032,16.875105891722285
1586,158.5032,16.92480877042519
1587,158.6032,16.99029964903752
1588,158.7032,16.95341317369198
1589,158.8032,16.834791510522667
1590,158.9032,16.90958325768388
1591,159.0032,16.889098272364375
1592,159.1032,16.855959963924487
1593,159.2032,16.946885806039717
1594,159.3032,16.964658273043096
1595,159.4032,17.06840581246846
1596,159.5032,17.010751906410075
1597,159.6032,17.069999501569125
1598,159.7032,16.940789025279134
1599,159.8032,16.918020831996667
1600,159.9032,16.900942921934952
1601,160.0032,16.90757771451378
1602,160.1032,16.84815146412061
1603,160.2032,16.957308130565075
1604,160.3032,17.026394214598785
1605,160.4032,16.938001352728953
1606,160.5032,16.93291944348309
1607,160.6032,16.996543122222928
1608,160.7032,16.915193629302582
1609,160.8032,16.886499540647762
1610,160.9032,16.91138596122216
1611,161.0032,16.96345141076765
1612,161.1032,16.881769915811876
1613,161.2032,16.79501544883982
1614,161.3032,16.812259770809604
1615,161.4032,16.789633659973113
1616,161.5032,16.819744655003007
1617,161.6032,16.833746715884025
1618,161.7032,16.832874786611686
1619,161.8032,16.89996312969657
1620,161.9032,16.785999222254752
1621,162.0032,16.81987700884679
1622,162.1032,16.782627453707505
1623,162.2032,16.83025276654482
1624,162.3032,16.743599969609217
1625,162.4032,16.699500470990433
1626,162.5033,16.764996492942895
1627,162.6033,16.916470892050985
1628,162.7033,16.933462351219013
1629,162.8033,16.988522372548285
1630,162.9033,16.965586753153183
1631,163.0033,16.811592424942265
1632,163.1033,16.94869888191207
1633,163.2033,16.848881358727095
1634,163.3033,16.895124664367085
1635,163.4033,16.76364677912669
1636,163.5033,16.83730391255215
1637,163.6033,16.884702394231542
1638,163.7033,16.78013675802184
1639,163.8033,16.91545601355996
1640,163.9033,16.8268940515355
1641,164.0033,16.886241542279116
1642,164.1033,16.853938841807143
1643,164.2033,16.869021487674498
1644,164.3033,16.873889113722015
1645,164.4033,16.828341171674317
1646,164.5033,16.97593910521975
1647,164.6033,16.99791183986717
1648,164.7033,16.897818619045907
1649,164.8033,16.998527555443705
1650,164.9033,16.932819077197877
1651,165.0033,16.99330917797386
1652,165.1033,17.026934604731775
1653,165.2033,17.059304690393684
1654,165.3033,17.06611282994581
1655,165.4033,17.002523847858015
1656,165.5033,16.9929329519938
1657,165.6033,17.017342298076915
1658,165.7033,16.817898426121634
1659,165.8033,16.8506764070394
1660,165.9033,16.96165026035208
1661,166.0033,16.921471666244
1662,166.1033,16.883243043634852
1663,166.2033,16.89883900900566
1664,166.3033,17.042032840594118
1665,166.4033,16.88766993986018
1666,166.5033,16.960233450155222
1667,166.6033,16.902894764743376
1668,166.7033,16.9707445666384
1669,166.8033,17.140317106743137
1670,166.9033,17.0902462178381
1671,167.0033,17.062875229685766
1672,167.1033,16.968307582974035
1673,167.2033,17.06522916536766
1674,167.3033,16.862520069217844
1675,167.4033,16.94820905179618
1676,167.5034,16.972348969296327
1677,167.6034,17.00101888934575
1678,167.7034,16.927205517753947
1679,167.8034,16.941617126835876
1680,167.9034,16.951340567440337
1681,168.0034,16.942832304639325
1682,168.1034,17.006559077106186
1683,168.2034,16.911182499500647
1684,168.3034,16.984637459742164
1685,168.4034,17.033451276663754
1686,168.5034,16.980614037447868
1687,168.6034,17.019944851859403
1688,168.7034,17.09216149529791
1689,168.8034,17.059332108458115
1690,168.9034,17.031174013304863
1691,169.0034,17.03614068235612
1692,169.1034,16.953372438703884
1693,169.2034,16.951338512281815
1694,169.3034,16.883692432286406
1695,169.4034,16.867371053013898
1696,169.5034,16.87752438277075
1697,169.6034,16.90774819712084
1698,169.7034,16.934973732414882
1699,169.8034,16.881919890970067
1700,169.9034,16.934068571699758
1701,170.0034,16.885079111032763
1702,170.1034,17.01151723314963
1703,170.2034,16.811966853553503
1704,170.3034,16.926271682149157
1705,170.4034,16.9040706659039
1706,170.5034,16.91980481016076
1707,170.6034,16.99933945288061
1708,170.7034,17.068290319032336
1709,170.8034,16.976092158675183
1710,170.9034,16.93253866395391
1711,171.0034,16.927838702944015
1712,171.1034,16.97493489579082
1713,171.2034,16.959538009384556
1714,171.3034,16.960324596093425
1715,171.4034,16.95121811474222
1716,171.5034,17.013328732604435
1717,171.6034,16.87474534488383
1718,171.7034,16.84472666906402
1719,171.8034,16.894110093940863
1720,171.9034,16.947564721290508
1721,172.0034,17.12104790934392
1722,172.1034,16.967566195525645
1723,172.2034,16.948900934312203
1724,172.3034,16.960024624320376
1725,172.4034,17.029159091962615
1726,172.5035,17.046863261581436
1727,172.6035,16.960271165954833
1728,172.7035,16.931330894541443
1729,172.8035,16.968172623614514
1730,172.9035,16.945464518096976
1731,173.0035,16.943889703543547
1732,173.1035,16.95729608759613
1733,173.2035,16.770173672022633
1734,173.3035,16.905436690252433
1735,173.4035,16.894825106226396
1736,173.5035,17.024108871693173
1737,173.6035,16.953882027878922
1738,173.7035,16.89869520587376
1739,173.8035,16.968689415508635
1740,173.9035,16.985245481115847
1741,174.0035,16.932159609776622
1742,174.1035,16.887707461336458
1743,174.2035,16.822265673384543
1744,174.3035,16.92688853432308
1745,174.4035,16.914498684977676
1746,174.5035,16.845703417373088
1747,174.6035,16.842982656836632
1748,174.7035,16.83799470023228
1749,174.8035,16.852641982224693
1750,174.9035,16.849992836470964
1751,175.0035,17.007341309012116
1752,175.1035,16.882586823300894
1753,175.2035,16.932220524534774
1754,175.3035,16.815196135039095
1755,175.4035,16.818535077947672
1756,175.5035,16.90525931218003
1757,175.6035,16.98583977556933
1758,175.7035,16.859102686951484
1759,175.8035,16.891455173360605
1760,175.9035,16.94836725234491
1761,176.0035,16.893408222159625
1762,176.1035,16.88836798760319
1763,176.2035,16.998482612513
1764,176.3035,16.89315981660781
1765,176.4035,16.99030863390682
1766,176.5035,16.91135378797105
1767,176.6035,16.966783848026726
1768,176.7035,16.840481387811202
1769,176.8035,16.949898487754155
1770,176.9035,16.935942952526403
1771,177.0035,16.833644986527688
1772,177.1035,16.895209095488955
1773,177.2035,16.86012246968025
1774,177.3035,16.880294934694465
1775,177.4035,16.82482537146745
1776,177.5036,16.860414751991012
1777,177.6036,16.97797714038892
1778,177.7036,16.91088257534218
1779,177.8036,16.953863623776996
1780,177.9036,16.874323818345147
1781,178.0036,16.948272973741506
1782,178.1036,16.795595207258863
1783,178.2036,16.914413249408486
1784,178.3036,16.82722202047867
1785,178.4036,16.865151396165185
1786,178.5036,16.850453413619405
1787,178.6036,16.861459037808817
1788,178.7036,16.84228344051274
1789,178.8036,16.73175881014944
1790,178.9036,16.874939981748426
1791,179.0036,16.954233897868196
1792,179.1036,16.879813870688228
1793,179.2036,16.985838592883
1794,179.3036,16.81905082570077
1795,179.4036,16.983604083578875
1796,179.5036,16.95023832076512
1797,179.6036,16.89705103365176
1798,179.7036,16.8986257328768
1799,179.8036,16.84137447386968
1800,179.9036,16.91155724850174
1801,180.0036,16.97027234246193
1802,180.1036,17.014491845965548
1803,180.2036,17.00572614039888
1804,180.3036,17.023820665983102
1805,180.4036,16.997884468455688
1806,180.5036,16.990226334408973
1807,180.6036,16.964408267081996
1808,180.7036,17.05158590728064
1809,180.8036,16.96862911813599
1810,180.9036,16.95748490074504
1811,181.0036,16.946574103242472
1812,181.1036,16.845591094434685
1813,181.2036,16.871492303447052
1814,181.3036,16.89758679540883
1815,181.4036,16.868550103223527
1816,181.5036,16.880545130695246
1817,181.6036,16.94417863463958
